compound,negative,neutral,positive,text
0.0,0.0,1.0,0.0,"Click to download audio version
Host Tom Shaughnessy of Delphi Digital is joined by Steven McKie, the GP and MD at Amentum. In this episode we go through Steven's career, why he started Amentum, his process for selecting investments, what he looks for in fou… [+1312 chars]"
