compound,negative,neutral,positive,text
0.9001,0.036,0.728,0.235,"While at World Crypto Con I got a chance to talk with the Wagerr.com team David Ma &amp; Mark Roddy about their progress with the Wagerr App. Super simple to use with no KYC which is pretty cool for online gambling.
Then Tron Black Lead Dev for Raven Coin jo… [+265 chars]"
0.0,0.0,1.0,0.0,"BUFFALO, N.Y. The 58th annual Variety Kids Telethon will be broadcast on WGRZ February 29.
The telethon, which is televised live from the Seneca Niagara Casino is the longest running telethon in the US. 
The Variety Kids Telethon will air on WGRZ Channel 2 … [+1581 chars]"
