compound,name,negative,neutral,positive,ticker
1.0,REBGLO,0.065,0.821,0.114,TCT
0.998,REBGLO,0.01,0.875,0.116,TCT
0.9999,REBGLO,0.018,0.755,0.227,TCT
0.9996,REBGLO,0.028,0.789,0.182,TCT
0.9085,REBGLO,0.048,0.874,0.078,TCT
0.9856,REBGLO,0.043,0.841,0.116,TCT
0.9845,REBGLO,0.084,0.825,0.09,TCT
0.9856,REBGLO,0.043,0.841,0.116,TCT
1.0,REBGLO,0.054,0.793,0.153,TCT
1.0,REBGLO,0.054,0.793,0.153,TCT
0.9944,REBGLO,0.083,0.826,0.091,TCT
0.9944,REBGLO,0.083,0.826,0.091,TCT
