compound,name,negative,neutral,positive,ticker
0.9972,REBGLO,0.022,0.895,0.083,SPEND
0.9996,REBGLO,0.074,0.817,0.109,SPEND
-0.9792,REBGLO,0.105,0.839,0.056,SPEND
0.9162,REBGLO,0.044,0.848,0.108,SPEND
0.7885,REBGLO,0.066,0.807,0.127,SPEND
0.9311,REBGLO,0.004,0.93,0.066,SPEND
0.9945,REBGLO,0.026,0.886,0.087,SPEND
0.9976,REBGLO,0.004,0.839,0.157,SPEND
0.9949,REBGLO,0.034,0.888,0.078,SPEND
0.9976,REBGLO,0.004,0.84,0.156,SPEND
-0.34,REBGLO,0.149,0.757,0.094,SPEND
0.6826,REBGLO,0.081,0.812,0.107,SPEND
0.9862,REBGLO,0.0,0.796,0.204,SPEND
0.6588,REBGLO,0.087,0.812,0.101,SPEND
1.0,REBGLO,0.014,0.782,0.205,SPEND
-1.0,REBGLO,0.153,0.766,0.081,SPEND
0.9997,REBGLO,0.021,0.851,0.128,SPEND
0.9999,REBGLO,0.015,0.856,0.128,SPEND
1.0,REBGLO,0.053,0.852,0.094,SPEND
1.0,REBGLO,0.065,0.821,0.114,SPEND
0.9944,REBGLO,0.024,0.877,0.1,SPEND
0.9864,REBGLO,0.03,0.899,0.071,SPEND
0.9864,REBGLO,0.029,0.901,0.069,SPEND
0.9768,REBGLO,0.016,0.846,0.138,SPEND
0.9317,REBGLO,0.0,0.921,0.079,SPEND
0.9991,REBGLO,0.028,0.806,0.166,SPEND
0.9081,REBGLO,0.0,0.91,0.09,SPEND
0.9873,REBGLO,0.022,0.826,0.152,SPEND
0.9635,REBGLO,0.074,0.767,0.158,SPEND
-0.1476,REBGLO,0.056,0.891,0.053,SPEND
0.9957,REBGLO,0.01,0.88,0.11,SPEND
0.9968,REBGLO,0.0,0.814,0.186,SPEND
0.9992,REBGLO,0.029,0.852,0.119,SPEND
0.9948,REBGLO,0.047,0.86,0.093,SPEND
0.9336,REBGLO,0.03,0.905,0.064,SPEND
-0.2853,REBGLO,0.092,0.807,0.1,SPEND
0.9988,REBGLO,0.046,0.831,0.123,SPEND
0.9154,REBGLO,0.051,0.871,0.078,SPEND
0.7479,REBGLO,0.045,0.882,0.073,SPEND
0.8861,REBGLO,0.0,0.906,0.094,SPEND
0.9664,REBGLO,0.015,0.902,0.083,SPEND
0.967,REBGLO,0.032,0.825,0.143,SPEND
0.9988,REBGLO,0.028,0.852,0.12,SPEND
0.9904,REBGLO,0.0,0.768,0.232,SPEND
