compound,name,negative,neutral,positive,ticker
-0.5719,REBGLO,0.021,0.973,0.006,POLY
0.4648,REBGLO,0.011,0.972,0.018,POLY
0.5766,REBGLO,0.005,0.982,0.013,POLY
0.9998,REBGLO,0.056,0.849,0.095,POLY
-0.2263,REBGLO,0.016,0.973,0.011,POLY
0.4767,REBGLO,0.01,0.973,0.017,POLY
0.2023,REBGLO,0.014,0.967,0.019,POLY
0.2023,REBGLO,0.014,0.967,0.019,POLY
0.5574,REBGLO,0.01,0.969,0.021,POLY
0.6523,REBGLO,0.011,0.968,0.021,POLY
0.0772,REBGLO,0.011,0.978,0.011,POLY
0.368,REBGLO,0.01,0.976,0.014,POLY
-0.4767,REBGLO,0.015,0.977,0.008,POLY
-0.5719,REBGLO,0.015,0.98,0.004,POLY
0.34,REBGLO,0.0,0.99,0.01,POLY
-0.6369,REBGLO,0.018,0.978,0.004,POLY
-0.5719,REBGLO,0.016,0.98,0.004,POLY
-0.2185,REBGLO,0.019,0.968,0.013,POLY
-0.2263,REBGLO,0.015,0.974,0.011,POLY
