compound,name,negative,neutral,positive,ticker
0.9959,REBGLO,0.015,0.861,0.124,STT
0.9959,REBGLO,0.015,0.859,0.126,STT
0.9959,REBGLO,0.015,0.859,0.125,STT
-0.8126,REBGLO,0.012,0.988,0.0,STT
