compound,name,negative,neutral,positive,ticker
-0.7903,REBGLO,0.053,0.919,0.028,HIG
0.875,REBGLO,0.071,0.852,0.076,HIG
0.9972,REBGLO,0.022,0.895,0.083,HIG
0.9855,REBGLO,0.053,0.758,0.189,HIG
0.9996,REBGLO,0.074,0.817,0.109,HIG
0.7919,REBGLO,0.073,0.744,0.182,HIG
0.9899,REBGLO,0.028,0.841,0.131,HIG
-0.8719,REBGLO,0.061,0.913,0.026,HIG
-0.8901,REBGLO,0.066,0.916,0.018,HIG
-0.8978,REBGLO,0.057,0.924,0.018,HIG
0.9906,REBGLO,0.048,0.801,0.151,HIG
0.9524,REBGLO,0.019,0.897,0.084,HIG
0.9945,REBGLO,0.026,0.886,0.087,HIG
0.9531,REBGLO,0.051,0.837,0.112,HIG
0.6553,REBGLO,0.0,0.984,0.016,HIG
-0.9994,REBGLO,0.194,0.742,0.064,HIG
0.9977,REBGLO,0.0,0.806,0.194,HIG
0.9798,REBGLO,0.039,0.772,0.189,HIG
0.9994,REBGLO,0.009,0.938,0.053,HIG
0.9949,REBGLO,0.005,0.857,0.138,HIG
0.9975,REBGLO,0.05,0.838,0.112,HIG
0.9979,REBGLO,0.0,0.807,0.193,HIG
0.9949,REBGLO,0.034,0.888,0.078,HIG
0.9711,REBGLO,0.03,0.874,0.096,HIG
0.8322,REBGLO,0.091,0.755,0.154,HIG
0.995,REBGLO,0.032,0.808,0.16,HIG
0.9662,REBGLO,0.037,0.881,0.082,HIG
0.9893,REBGLO,0.016,0.913,0.071,HIG
0.1901,REBGLO,0.107,0.777,0.116,HIG
-0.9216,REBGLO,0.071,0.904,0.025,HIG
-0.7252,REBGLO,0.059,0.907,0.034,HIG
-0.973,REBGLO,0.096,0.878,0.026,HIG
-0.5493,REBGLO,0.048,0.916,0.036,HIG
0.995,REBGLO,0.032,0.807,0.161,HIG
0.9984,REBGLO,0.035,0.911,0.054,HIG
0.484,REBGLO,0.014,0.914,0.072,HIG
0.8581,REBGLO,0.052,0.828,0.121,HIG
0.9992,REBGLO,0.044,0.814,0.142,HIG
0.995,REBGLO,0.032,0.811,0.158,HIG
0.946,REBGLO,0.026,0.848,0.126,HIG
0.9949,REBGLO,0.005,0.855,0.14,HIG
0.9671,REBGLO,0.052,0.851,0.097,HIG
1.0,REBGLO,0.014,0.782,0.205,HIG
0.9995,REBGLO,0.009,0.89,0.101,HIG
1.0,REBGLO,0.017,0.825,0.158,HIG
0.9998,REBGLO,0.024,0.86,0.117,HIG
0.999,REBGLO,0.048,0.837,0.115,HIG
0.9997,REBGLO,0.027,0.861,0.113,HIG
-1.0,REBGLO,0.153,0.766,0.081,HIG
0.9997,REBGLO,0.021,0.851,0.128,HIG
0.9999,REBGLO,0.015,0.856,0.128,HIG
0.9993,REBGLO,0.021,0.886,0.092,HIG
0.9984,REBGLO,0.042,0.86,0.098,HIG
1.0,REBGLO,0.053,0.852,0.094,HIG
1.0,REBGLO,0.065,0.821,0.114,HIG
0.9999,REBGLO,0.044,0.829,0.127,HIG
-0.3939,REBGLO,0.041,0.927,0.032,HIG
0.9864,REBGLO,0.03,0.899,0.071,HIG
0.9831,REBGLO,0.025,0.89,0.085,HIG
0.9863,REBGLO,0.091,0.76,0.149,HIG
0.9864,REBGLO,0.029,0.901,0.069,HIG
0.8957,REBGLO,0.055,0.696,0.248,HIG
0.997,REBGLO,0.003,0.875,0.122,HIG
0.8696,REBGLO,0.066,0.845,0.089,HIG
0.9602,REBGLO,0.022,0.819,0.159,HIG
0.9977,REBGLO,0.0,0.804,0.196,HIG
-0.9541,REBGLO,0.105,0.828,0.067,HIG
-0.9844,REBGLO,0.106,0.863,0.031,HIG
0.9215,REBGLO,0.0,0.857,0.143,HIG
0.9442,REBGLO,0.0,0.577,0.423,HIG
0.9985,REBGLO,0.029,0.807,0.164,HIG
0.9873,REBGLO,0.022,0.826,0.152,HIG
0.6428,REBGLO,0.049,0.889,0.061,HIG
0.9576,REBGLO,0.011,0.912,0.077,HIG
0.4602,REBGLO,0.066,0.863,0.07,HIG
0.9985,REBGLO,0.033,0.752,0.214,HIG
0.9976,REBGLO,0.0,0.837,0.163,HIG
0.9949,REBGLO,0.005,0.855,0.14,HIG
-0.1476,REBGLO,0.056,0.891,0.053,HIG
0.9982,REBGLO,0.035,0.811,0.155,HIG
-0.8464,REBGLO,0.075,0.874,0.051,HIG
-0.9397,REBGLO,0.066,0.917,0.017,HIG
0.987,REBGLO,0.089,0.763,0.148,HIG
0.9816,REBGLO,0.005,0.919,0.077,HIG
0.9974,REBGLO,0.036,0.843,0.121,HIG
0.9931,REBGLO,0.008,0.891,0.101,HIG
-0.8674,REBGLO,0.125,0.81,0.066,HIG
0.9881,REBGLO,0.089,0.761,0.15,HIG
0.936,REBGLO,0.063,0.841,0.096,HIG
0.8948,REBGLO,0.033,0.853,0.114,HIG
0.7709,REBGLO,0.059,0.87,0.071,HIG
0.9847,REBGLO,0.025,0.872,0.103,HIG
-0.4939,REBGLO,0.181,0.819,0.0,HIG
0.3612,REBGLO,0.018,0.949,0.033,HIG
0.9948,REBGLO,0.047,0.86,0.093,HIG
0.6858,REBGLO,0.0,0.847,0.153,HIG
-1.0,REBGLO,0.089,0.883,0.029,HIG
-0.9993,REBGLO,0.188,0.747,0.066,HIG
0.4754,REBGLO,0.0,0.973,0.027,HIG
0.9978,REBGLO,0.057,0.819,0.124,HIG
