compound,name,negative,neutral,positive,ticker
-0.9994,REBGLO,0.194,0.742,0.064,OAK
0.9982,REBGLO,0.086,0.787,0.127,OAK
-1.0,REBGLO,0.153,0.766,0.081,OAK
0.9955,REBGLO,0.009,0.889,0.102,OAK
0.9772,REBGLO,0.055,0.827,0.119,OAK
-0.9993,REBGLO,0.188,0.747,0.066,OAK
-0.9992,REBGLO,0.139,0.767,0.094,OAK
0.9927,REBGLO,0.025,0.879,0.095,OAK
0.9929,REBGLO,0.019,0.843,0.138,OAK
0.9956,REBGLO,0.027,0.842,0.131,OAK
-0.9992,REBGLO,0.199,0.746,0.055,OAK
1.0,REBGLO,0.027,0.826,0.147,OAK
0.9994,REBGLO,0.041,0.761,0.198,OAK
0.9996,REBGLO,0.03,0.838,0.132,OAK
-0.9596,REBGLO,0.084,0.864,0.052,OAK
0.9974,REBGLO,0.023,0.87,0.107,OAK
0.9856,REBGLO,0.065,0.816,0.119,OAK
-0.5401,REBGLO,0.091,0.823,0.087,OAK
0.9954,REBGLO,0.045,0.859,0.096,OAK
-0.9997,REBGLO,0.064,0.897,0.038,OAK
0.9907,REBGLO,0.024,0.919,0.057,OAK
0.9793,REBGLO,0.009,0.9,0.091,OAK
0.984,REBGLO,0.081,0.757,0.161,OAK
-0.9277,REBGLO,0.089,0.854,0.056,OAK
-0.9277,REBGLO,0.089,0.855,0.056,OAK
-0.9277,REBGLO,0.093,0.849,0.058,OAK
0.9117,REBGLO,0.0,0.843,0.157,OAK
-0.9277,REBGLO,0.092,0.85,0.058,OAK
-0.9277,REBGLO,0.093,0.848,0.059,OAK
0.997,REBGLO,0.005,0.902,0.093,OAK
0.9972,REBGLO,0.015,0.796,0.189,OAK
0.9998,REBGLO,0.058,0.823,0.119,OAK
0.9966,REBGLO,0.005,0.904,0.091,OAK
-0.9994,REBGLO,0.194,0.742,0.064,OAK
-0.9993,REBGLO,0.19,0.744,0.066,OAK
1.0,REBGLO,0.049,0.857,0.094,OAK
0.995,REBGLO,0.041,0.85,0.11,OAK
0.997,REBGLO,0.005,0.901,0.094,OAK
0.997,REBGLO,0.022,0.826,0.153,OAK
0.997,REBGLO,0.005,0.901,0.094,OAK
0.9963,REBGLO,0.005,0.904,0.091,OAK
0.9986,REBGLO,0.011,0.889,0.1,OAK
1.0,REBGLO,0.027,0.824,0.149,OAK
0.9947,REBGLO,0.035,0.9,0.065,OAK
0.9985,REBGLO,0.031,0.864,0.105,OAK
0.9769,REBGLO,0.055,0.828,0.118,OAK
1.0,REBGLO,0.025,0.825,0.15,OAK
-0.8562,REBGLO,0.136,0.724,0.139,OAK
0.9994,REBGLO,0.067,0.838,0.095,OAK
0.9946,REBGLO,0.016,0.886,0.098,OAK
0.9953,REBGLO,0.015,0.89,0.096,OAK
-0.9277,REBGLO,0.093,0.849,0.058,OAK
-0.9993,REBGLO,0.188,0.746,0.066,OAK
0.9956,REBGLO,0.015,0.884,0.101,OAK
0.9952,REBGLO,0.015,0.885,0.1,OAK
-0.8678,REBGLO,0.06,0.889,0.051,OAK
0.9547,REBGLO,0.023,0.918,0.059,OAK
0.9985,REBGLO,0.016,0.902,0.081,OAK
0.9985,REBGLO,0.016,0.903,0.08,OAK
-0.9152,REBGLO,0.088,0.834,0.078,OAK
-0.8813,REBGLO,0.102,0.806,0.092,OAK
0.7667,REBGLO,0.032,0.894,0.074,OAK
0.9998,REBGLO,0.038,0.828,0.134,OAK
0.7835,REBGLO,0.032,0.913,0.055,OAK
0.7835,REBGLO,0.032,0.913,0.055,OAK
0.9985,REBGLO,0.017,0.903,0.08,OAK
0.9904,REBGLO,0.029,0.896,0.076,OAK
0.9628,REBGLO,0.014,0.896,0.09,OAK
0.7256,REBGLO,0.035,0.914,0.051,OAK
0.9378,REBGLO,0.01,0.968,0.022,OAK
-0.9716,REBGLO,0.109,0.841,0.051,OAK
0.9948,REBGLO,0.025,0.839,0.136,OAK
-0.9998,REBGLO,0.109,0.801,0.091,OAK
0.9485,REBGLO,0.07,0.838,0.092,OAK
0.9994,REBGLO,0.075,0.839,0.085,OAK
0.9705,REBGLO,0.02,0.808,0.172,OAK
0.9117,REBGLO,0.0,0.843,0.157,OAK
0.7088,REBGLO,0.0,0.826,0.174,OAK
0.9531,REBGLO,0.091,0.804,0.106,OAK
-0.9998,REBGLO,0.109,0.801,0.091,OAK
-0.9965,REBGLO,0.102,0.815,0.084,OAK
0.9986,REBGLO,0.038,0.825,0.136,OAK
0.9724,REBGLO,0.046,0.832,0.122,OAK
