compound,name,negative,neutral,positive,ticker
0.9996,REBGLO,0.074,0.817,0.109,ONL
0.6553,REBGLO,0.0,0.984,0.016,ONL
0.9966,REBGLO,0.067,0.754,0.179,ONL
0.9893,REBGLO,0.016,0.913,0.071,ONL
-0.8273,REBGLO,0.067,0.893,0.039,ONL
0.8467,REBGLO,0.056,0.856,0.088,ONL
0.9862,REBGLO,0.0,0.796,0.204,ONL
0.999,REBGLO,0.042,0.855,0.102,ONL
0.919,REBGLO,0.05,0.835,0.115,ONL
0.6224,REBGLO,0.083,0.806,0.111,ONL
0.9444,REBGLO,0.01,0.904,0.086,ONL
0.63,REBGLO,0.086,0.791,0.122,ONL
1.0,REBGLO,0.017,0.825,0.158,ONL
-1.0,REBGLO,0.153,0.766,0.081,ONL
0.9997,REBGLO,0.021,0.851,0.128,ONL
0.9999,REBGLO,0.015,0.856,0.128,ONL
0.9993,REBGLO,0.021,0.886,0.092,ONL
1.0,REBGLO,0.053,0.852,0.094,ONL
1.0,REBGLO,0.065,0.821,0.114,ONL
0.997,REBGLO,0.003,0.875,0.122,ONL
0.9796,REBGLO,0.0,0.791,0.209,ONL
0.9928,REBGLO,0.028,0.856,0.116,ONL
-0.1027,REBGLO,0.142,0.746,0.112,ONL
0.9948,REBGLO,0.047,0.86,0.093,ONL
0.8205,REBGLO,0.061,0.804,0.136,ONL
-1.0,REBGLO,0.089,0.883,0.029,ONL
-0.8228,REBGLO,0.078,0.886,0.036,ONL
0.9936,REBGLO,0.027,0.815,0.158,ONL
0.9954,REBGLO,0.036,0.821,0.143,ONL
0.9854,REBGLO,0.0,0.771,0.229,ONL
0.9796,REBGLO,0.0,0.791,0.209,ONL
0.9796,REBGLO,0.0,0.791,0.209,ONL
-0.6962,REBGLO,0.103,0.79,0.107,ONL
0.6542,REBGLO,0.015,0.956,0.029,ONL
-0.9999,REBGLO,0.137,0.772,0.091,ONL
0.9854,REBGLO,0.0,0.771,0.229,ONL
0.9788,REBGLO,0.034,0.762,0.204,ONL
0.9485,REBGLO,0.06,0.801,0.139,ONL
0.9788,REBGLO,0.034,0.762,0.204,ONL
0.9854,REBGLO,0.0,0.771,0.229,ONL
0.6542,REBGLO,0.015,0.957,0.029,ONL
1.0,REBGLO,0.026,0.707,0.267,ONL
0.9664,REBGLO,0.055,0.84,0.105,ONL
0.9431,REBGLO,0.0,0.89,0.11,ONL
-0.9992,REBGLO,0.139,0.767,0.094,ONL
0.9958,REBGLO,0.0,0.856,0.144,ONL
0.5719,REBGLO,0.042,0.901,0.057,ONL
-0.7973,REBGLO,0.061,0.892,0.047,ONL
0.6542,REBGLO,0.016,0.954,0.03,ONL
0.9784,REBGLO,0.033,0.848,0.119,ONL
1.0,REBGLO,0.029,0.825,0.146,ONL
-0.0,REBGLO,0.066,0.848,0.086,ONL
0.9995,REBGLO,0.075,0.812,0.113,ONL
0.9989,REBGLO,0.007,0.76,0.233,ONL
0.9968,REBGLO,0.007,0.894,0.099,ONL
0.9983,REBGLO,0.007,0.85,0.142,ONL
-0.9651,REBGLO,0.083,0.85,0.067,ONL
0.6542,REBGLO,0.016,0.954,0.03,ONL
0.2913,REBGLO,0.064,0.867,0.069,ONL
-0.8939,REBGLO,0.095,0.854,0.051,ONL
0.7837,REBGLO,0.017,0.934,0.049,ONL
-0.9994,REBGLO,0.195,0.754,0.051,ONL
0.6486,REBGLO,0.023,0.929,0.048,ONL
0.9732,REBGLO,0.057,0.834,0.108,ONL
-0.9987,REBGLO,0.07,0.879,0.05,ONL
-0.9981,REBGLO,0.071,0.88,0.049,ONL
-0.9979,REBGLO,0.067,0.886,0.047,ONL
-0.9579,REBGLO,0.07,0.871,0.058,ONL
0.9843,REBGLO,0.0,0.831,0.169,ONL
0.9287,REBGLO,0.038,0.842,0.121,ONL
0.9984,REBGLO,0.03,0.883,0.087,ONL
0.9951,REBGLO,0.014,0.872,0.114,ONL
0.9964,REBGLO,0.061,0.829,0.11,ONL
0.9959,REBGLO,0.061,0.843,0.096,ONL
-0.9977,REBGLO,0.091,0.862,0.047,ONL
0.3716,REBGLO,0.025,0.945,0.03,ONL
0.998,REBGLO,0.024,0.848,0.128,ONL
-0.9986,REBGLO,0.066,0.885,0.048,ONL
0.9932,REBGLO,0.051,0.843,0.106,ONL
0.9187,REBGLO,0.021,0.893,0.086,ONL
-0.0865,REBGLO,0.056,0.892,0.052,ONL
0.9996,REBGLO,0.03,0.838,0.132,ONL
0.9241,REBGLO,0.034,0.897,0.068,ONL
0.9955,REBGLO,0.021,0.877,0.102,ONL
0.9728,REBGLO,0.045,0.853,0.102,ONL
0.9241,REBGLO,0.005,0.937,0.058,ONL
0.9954,REBGLO,0.045,0.859,0.096,ONL
0.9973,REBGLO,0.024,0.866,0.11,ONL
0.6542,REBGLO,0.016,0.954,0.03,ONL
0.9891,REBGLO,0.036,0.866,0.098,ONL
0.9945,REBGLO,0.044,0.844,0.112,ONL
0.5574,REBGLO,0.052,0.88,0.068,ONL
-0.9997,REBGLO,0.064,0.897,0.038,ONL
0.9907,REBGLO,0.024,0.919,0.057,ONL
1.0,REBGLO,0.054,0.795,0.151,ONL
0.9881,REBGLO,0.113,0.761,0.127,ONL
0.9754,REBGLO,0.0,0.835,0.165,ONL
0.9754,REBGLO,0.0,0.834,0.166,ONL
0.9754,REBGLO,0.0,0.83,0.17,ONL
0.9909,REBGLO,0.033,0.827,0.14,ONL
