compound,name,negative,neutral,positive,ticker
-0.5493,REBGLO,0.048,0.916,0.036,KICK
0.9671,REBGLO,0.052,0.851,0.097,KICK
0.9864,REBGLO,0.03,0.899,0.071,KICK
0.9863,REBGLO,0.091,0.76,0.149,KICK
0.9864,REBGLO,0.029,0.901,0.069,KICK
0.9926,REBGLO,0.007,0.903,0.089,KICK
0.6428,REBGLO,0.049,0.889,0.061,KICK
0.987,REBGLO,0.089,0.763,0.148,KICK
0.9881,REBGLO,0.089,0.761,0.15,KICK
0.9961,REBGLO,0.026,0.812,0.162,KICK
0.9715,REBGLO,0.05,0.759,0.191,KICK
-0.9999,REBGLO,0.137,0.772,0.091,KICK
1.0,REBGLO,0.026,0.707,0.267,KICK
0.7269,REBGLO,0.0,0.893,0.107,KICK
-0.9717,REBGLO,0.09,0.875,0.034,KICK
0.9864,REBGLO,0.031,0.897,0.072,KICK
0.9671,REBGLO,0.052,0.851,0.097,KICK
0.9833,REBGLO,0.094,0.757,0.15,KICK
0.9964,REBGLO,0.061,0.829,0.11,KICK
0.9959,REBGLO,0.061,0.843,0.096,KICK
0.9993,REBGLO,0.011,0.766,0.223,KICK
-0.9827,REBGLO,0.111,0.806,0.084,KICK
1.0,REBGLO,0.054,0.795,0.151,KICK
0.9881,REBGLO,0.113,0.761,0.127,KICK
0.9986,REBGLO,0.007,0.835,0.158,KICK
0.9989,REBGLO,0.046,0.833,0.121,KICK
0.9982,REBGLO,0.011,0.902,0.088,KICK
0.9982,REBGLO,0.011,0.902,0.088,KICK
0.9669,REBGLO,0.054,0.815,0.131,KICK
0.9945,REBGLO,0.043,0.88,0.077,KICK
0.9511,REBGLO,0.099,0.798,0.103,KICK
-0.9999,REBGLO,0.115,0.803,0.082,KICK
0.9999,REBGLO,0.021,0.881,0.097,KICK
0.9945,REBGLO,0.043,0.88,0.077,KICK
0.9945,REBGLO,0.043,0.88,0.077,KICK
0.9965,REBGLO,0.026,0.881,0.093,KICK
0.9898,REBGLO,0.041,0.867,0.092,KICK
0.9767,REBGLO,0.007,0.912,0.08,KICK
0.3818,REBGLO,0.035,0.887,0.078,KICK
0.0,REBGLO,0.0,1.0,0.0,KICK
0.995,REBGLO,0.042,0.88,0.078,KICK
0.9884,REBGLO,0.039,0.821,0.141,KICK
0.9998,REBGLO,0.016,0.703,0.281,KICK
0.9031,REBGLO,0.063,0.807,0.13,KICK
0.3612,REBGLO,0.068,0.816,0.117,KICK
-0.4708,REBGLO,0.024,0.964,0.013,KICK
0.9103,REBGLO,0.054,0.835,0.111,KICK
0.9995,REBGLO,0.012,0.929,0.06,KICK
-0.1901,REBGLO,0.092,0.828,0.08,KICK
0.9944,REBGLO,0.092,0.794,0.114,KICK
0.9987,REBGLO,0.034,0.859,0.108,KICK
0.9983,REBGLO,0.007,0.879,0.114,KICK
0.9996,REBGLO,0.041,0.819,0.14,KICK
0.9985,REBGLO,0.046,0.836,0.118,KICK
0.9845,REBGLO,0.084,0.825,0.09,KICK
0.9996,REBGLO,0.041,0.819,0.14,KICK
0.9675,REBGLO,0.051,0.862,0.087,KICK
0.9996,REBGLO,0.041,0.82,0.139,KICK
0.9924,REBGLO,0.025,0.9,0.075,KICK
0.0857,REBGLO,0.015,0.972,0.013,KICK
-0.8519,REBGLO,0.029,0.967,0.004,KICK
0.951,REBGLO,0.093,0.798,0.109,KICK
0.9989,REBGLO,0.035,0.847,0.117,KICK
0.9994,REBGLO,0.032,0.847,0.12,KICK
0.9994,REBGLO,0.032,0.847,0.12,KICK
-0.8605,REBGLO,0.071,0.863,0.067,KICK
-0.9916,REBGLO,0.105,0.802,0.094,KICK
0.9996,REBGLO,0.023,0.811,0.167,KICK
-0.9998,REBGLO,0.099,0.822,0.079,KICK
0.9633,REBGLO,0.003,0.901,0.096,KICK
0.9942,REBGLO,0.003,0.854,0.143,KICK
0.9942,REBGLO,0.003,0.854,0.142,KICK
0.9625,REBGLO,0.003,0.901,0.096,KICK
0.9944,REBGLO,0.083,0.826,0.091,KICK
0.9944,REBGLO,0.083,0.826,0.091,KICK
-0.9998,REBGLO,0.099,0.822,0.079,KICK
-0.1115,REBGLO,0.064,0.864,0.072,KICK
0.9936,REBGLO,0.066,0.844,0.089,KICK
-0.3473,REBGLO,0.067,0.857,0.076,KICK
-0.1454,REBGLO,0.06,0.885,0.055,KICK
0.5267,REBGLO,0.0,0.977,0.023,KICK
0.9467,REBGLO,0.028,0.741,0.231,KICK
0.994,REBGLO,0.027,0.863,0.11,KICK
