compound,name,negative,neutral,positive,ticker
0.9875,REBGLO,0.009,0.887,0.104,SVP
0.9746,REBGLO,0.004,0.984,0.012,SVP
0.9664,REBGLO,0.004,0.983,0.012,SVP
0.9965,REBGLO,0.026,0.881,0.093,SVP
1.0,REBGLO,0.023,0.834,0.143,SVP
0.9965,REBGLO,0.005,0.909,0.086,SVP
0.9819,REBGLO,0.0,0.879,0.121,SVP
0.9998,REBGLO,0.019,0.869,0.112,SVP
0.9999,REBGLO,0.018,0.804,0.177,SVP
0.9763,REBGLO,0.019,0.92,0.061,SVP
