compound,name,negative,neutral,positive,ticker
0.8077,REBGLO,0.045,0.854,0.102,BTT
0.983,REBGLO,0.059,0.846,0.095,BTT
0.9935,REBGLO,0.022,0.899,0.08,BTT
0.9847,REBGLO,0.024,0.878,0.099,BTT
0.975,REBGLO,0.014,0.827,0.16,BTT
0.9626,REBGLO,0.073,0.772,0.155,BTT
0.9141,REBGLO,0.099,0.757,0.144,BTT
0.9988,REBGLO,0.003,0.831,0.166,BTT
0.9968,REBGLO,0.0,0.895,0.105,BTT
0.9614,REBGLO,0.085,0.772,0.143,BTT
0.996,REBGLO,0.02,0.875,0.105,BTT
0.9977,REBGLO,0.017,0.845,0.138,BTT
0.9885,REBGLO,0.006,0.803,0.191,BTT
