compound,name,negative,neutral,positive,ticker
0.9971,REBGLO,0.015,0.895,0.089,WAVES
0.9966,REBGLO,0.067,0.754,0.179,WAVES
0.34,REBGLO,0.0,0.959,0.041,WAVES
0.9995,REBGLO,0.009,0.89,0.101,WAVES
1.0,REBGLO,0.053,0.852,0.094,WAVES
0.9911,REBGLO,0.033,0.888,0.079,WAVES
0.998,REBGLO,0.022,0.821,0.157,WAVES
0.9926,REBGLO,0.007,0.903,0.089,WAVES
0.998,REBGLO,0.022,0.822,0.157,WAVES
0.9766,REBGLO,0.0,0.822,0.178,WAVES
-0.3612,REBGLO,0.016,0.977,0.007,WAVES
-0.765,REBGLO,0.03,0.96,0.009,WAVES
0.9772,REBGLO,0.055,0.827,0.119,WAVES
-0.5719,REBGLO,0.024,0.97,0.007,WAVES
0.3999,REBGLO,0.014,0.955,0.031,WAVES
0.9766,REBGLO,0.052,0.847,0.101,WAVES
-0.9717,REBGLO,0.09,0.875,0.034,WAVES
0.9753,REBGLO,0.089,0.778,0.133,WAVES
0.9831,REBGLO,0.041,0.85,0.11,WAVES
0.9828,REBGLO,0.049,0.842,0.108,WAVES
0.9903,REBGLO,0.03,0.86,0.11,WAVES
0.9979,REBGLO,0.023,0.86,0.117,WAVES
0.9818,REBGLO,0.037,0.889,0.074,WAVES
0.9311,REBGLO,0.038,0.832,0.131,WAVES
0.9986,REBGLO,0.018,0.802,0.179,WAVES
-0.5574,REBGLO,0.027,0.958,0.015,WAVES
-0.9994,REBGLO,0.12,0.817,0.063,WAVES
0.9979,REBGLO,0.08,0.7,0.22,WAVES
0.9973,REBGLO,0.024,0.866,0.11,WAVES
0.2342,REBGLO,0.018,0.964,0.018,WAVES
-0.7003,REBGLO,0.025,0.963,0.011,WAVES
0.9907,REBGLO,0.03,0.874,0.096,WAVES
0.9941,REBGLO,0.023,0.878,0.099,WAVES
0.9916,REBGLO,0.069,0.819,0.113,WAVES
0.9955,REBGLO,0.023,0.782,0.195,WAVES
0.9984,REBGLO,0.006,0.807,0.186,WAVES
0.7159,REBGLO,0.064,0.844,0.092,WAVES
0.9984,REBGLO,0.006,0.807,0.186,WAVES
-0.9785,REBGLO,0.127,0.76,0.114,WAVES
-0.9999,REBGLO,0.12,0.792,0.088,WAVES
0.9511,REBGLO,0.099,0.798,0.103,WAVES
0.9718,REBGLO,0.019,0.893,0.088,WAVES
0.9714,REBGLO,0.021,0.894,0.086,WAVES
0.9824,REBGLO,0.017,0.885,0.098,WAVES
0.9975,REBGLO,0.097,0.79,0.112,WAVES
0.9958,REBGLO,0.007,0.843,0.15,WAVES
-0.9999,REBGLO,0.115,0.803,0.082,WAVES
0.9838,REBGLO,0.008,0.827,0.165,WAVES
0.9998,REBGLO,0.062,0.781,0.158,WAVES
0.9944,REBGLO,0.003,0.867,0.13,WAVES
0.9578,REBGLO,0.027,0.875,0.098,WAVES
-0.4767,REBGLO,0.021,0.968,0.011,WAVES
0.9999,REBGLO,0.018,0.755,0.227,WAVES
0.5803,REBGLO,0.003,0.988,0.01,WAVES
0.9842,REBGLO,0.022,0.906,0.072,WAVES
0.6959,REBGLO,0.067,0.855,0.078,WAVES
0.9655,REBGLO,0.019,0.895,0.086,WAVES
0.9965,REBGLO,0.026,0.881,0.093,WAVES
0.9623,REBGLO,0.019,0.898,0.082,WAVES
0.9723,REBGLO,0.042,0.889,0.069,WAVES
0.9984,REBGLO,0.006,0.813,0.181,WAVES
0.9929,REBGLO,0.025,0.806,0.169,WAVES
0.951,REBGLO,0.025,0.911,0.064,WAVES
0.9992,REBGLO,0.052,0.827,0.122,WAVES
0.9973,REBGLO,0.025,0.83,0.145,WAVES
0.9973,REBGLO,0.025,0.83,0.145,WAVES
0.8271,REBGLO,0.069,0.861,0.07,WAVES
0.9756,REBGLO,0.043,0.869,0.088,WAVES
0.7615,REBGLO,0.069,0.862,0.069,WAVES
0.9784,REBGLO,0.02,0.888,0.092,WAVES
0.9944,REBGLO,0.051,0.813,0.136,WAVES
-0.9785,REBGLO,0.127,0.76,0.114,WAVES
0.9969,REBGLO,0.032,0.865,0.103,WAVES
0.9944,REBGLO,0.003,0.868,0.129,WAVES
0.9999,REBGLO,0.032,0.843,0.125,WAVES
0.9831,REBGLO,0.019,0.872,0.108,WAVES
0.9769,REBGLO,0.055,0.828,0.118,WAVES
0.9974,REBGLO,0.025,0.827,0.148,WAVES
0.9824,REBGLO,0.017,0.887,0.096,WAVES
-0.9765,REBGLO,0.108,0.793,0.099,WAVES
0.6655,REBGLO,0.064,0.861,0.075,WAVES
0.5803,REBGLO,0.003,0.988,0.01,WAVES
0.9439,REBGLO,0.036,0.884,0.08,WAVES
-0.0772,REBGLO,0.007,0.986,0.006,WAVES
0.3612,REBGLO,0.007,0.977,0.016,WAVES
0.4767,REBGLO,0.011,0.971,0.018,WAVES
0.9948,REBGLO,0.003,0.866,0.131,WAVES
0.8841,REBGLO,0.019,0.91,0.071,WAVES
0.9983,REBGLO,0.031,0.84,0.13,WAVES
0.9995,REBGLO,0.012,0.929,0.06,WAVES
0.9987,REBGLO,0.034,0.859,0.108,WAVES
0.8347,REBGLO,0.038,0.908,0.054,WAVES
0.9996,REBGLO,0.041,0.819,0.14,WAVES
0.6808,REBGLO,0.163,0.537,0.3,WAVES
0.9664,REBGLO,0.0,0.814,0.186,WAVES
-0.9371,REBGLO,0.091,0.863,0.046,WAVES
-0.9371,REBGLO,0.091,0.863,0.046,WAVES
0.9845,REBGLO,0.084,0.825,0.09,WAVES
-0.0772,REBGLO,0.007,0.986,0.006,WAVES
0.987,REBGLO,0.062,0.778,0.161,WAVES
