compound,name,negative,neutral,positive,ticker
0.996,REBGLO,0.005,0.902,0.093,AVT
0.9956,REBGLO,0.005,0.899,0.095,AVT
0.9954,REBGLO,0.006,0.889,0.105,AVT
-0.3612,REBGLO,0.014,0.979,0.006,AVT
