compound,name,negative,neutral,positive,ticker
-0.5815,REBGLO,0.007,0.99,0.003,CFI
0.9979,REBGLO,0.005,0.978,0.017,CFI
-0.2278,REBGLO,0.005,0.992,0.004,CFI
-0.4878,REBGLO,0.005,0.991,0.004,CFI
0.9756,REBGLO,0.017,0.884,0.099,CFI
0.6331,REBGLO,0.006,0.984,0.01,CFI
0.4005,REBGLO,0.028,0.928,0.043,CFI
0.75,REBGLO,0.011,0.946,0.043,CFI
0.6801,REBGLO,0.024,0.923,0.054,CFI
0.511,REBGLO,0.036,0.911,0.053,CFI
0.8666,REBGLO,0.04,0.884,0.077,CFI
-0.5815,REBGLO,0.007,0.99,0.003,CFI
0.4892,REBGLO,0.008,0.983,0.01,CFI
