compound,name,negative,neutral,positive,ticker
0.9996,REBGLO,0.074,0.817,0.109,CHK
0.8041,REBGLO,0.1,0.785,0.114,CHK
0.9984,REBGLO,0.016,0.738,0.245,CHK
0.9874,REBGLO,0.014,0.86,0.126,CHK
-0.7096,REBGLO,0.018,0.978,0.004,CHK
-0.5719,REBGLO,0.017,0.978,0.005,CHK
0.0772,REBGLO,0.012,0.976,0.012,CHK
0.2023,REBGLO,0.011,0.977,0.013,CHK
-0.4939,REBGLO,0.017,0.974,0.009,CHK
-0.0772,REBGLO,0.005,0.991,0.004,CHK
0.9945,REBGLO,0.026,0.886,0.087,CHK
0.34,REBGLO,0.0,0.982,0.018,CHK
0.9956,REBGLO,0.009,0.818,0.174,CHK
0.9326,REBGLO,0.021,0.881,0.097,CHK
0.6553,REBGLO,0.0,0.984,0.016,CHK
0.0857,REBGLO,0.015,0.972,0.013,CHK
-0.0943,REBGLO,0.02,0.963,0.017,CHK
0.5622,REBGLO,0.013,0.966,0.021,CHK
0.9928,REBGLO,0.006,0.912,0.081,CHK
0.9976,REBGLO,0.004,0.839,0.157,CHK
0.9978,REBGLO,0.008,0.817,0.176,CHK
-0.9994,REBGLO,0.194,0.742,0.064,CHK
-0.3612,REBGLO,0.011,0.985,0.005,CHK
-0.7964,REBGLO,0.027,0.968,0.005,CHK
-0.3612,REBGLO,0.012,0.982,0.005,CHK
-0.5719,REBGLO,0.018,0.977,0.005,CHK
-0.3612,REBGLO,0.01,0.985,0.005,CHK
0.9994,REBGLO,0.009,0.938,0.053,CHK
0.9971,REBGLO,0.015,0.895,0.089,CHK
0.9975,REBGLO,0.05,0.838,0.112,CHK
0.9949,REBGLO,0.034,0.888,0.078,CHK
0.9789,REBGLO,0.007,0.89,0.103,CHK
0.9978,REBGLO,0.008,0.818,0.174,CHK
0.9976,REBGLO,0.004,0.84,0.156,CHK
-0.8957,REBGLO,0.085,0.881,0.033,CHK
0.9542,REBGLO,0.1,0.637,0.263,CHK
0.4871,REBGLO,0.0,0.982,0.018,CHK
-0.5493,REBGLO,0.048,0.916,0.036,CHK
0.0516,REBGLO,0.046,0.895,0.059,CHK
0.8271,REBGLO,0.02,0.906,0.074,CHK
0.9862,REBGLO,0.0,0.796,0.204,CHK
-0.6444,REBGLO,0.085,0.831,0.084,CHK
0.5994,REBGLO,0.01,0.971,0.019,CHK
-0.7096,REBGLO,0.02,0.975,0.004,CHK
0.34,REBGLO,0.015,0.967,0.018,CHK
0.9388,REBGLO,0.0,0.879,0.121,CHK
0.8481,REBGLO,0.0,0.977,0.023,CHK
-0.2263,REBGLO,0.016,0.972,0.012,CHK
0.4019,REBGLO,0.009,0.978,0.013,CHK
0.7717,REBGLO,0.005,0.974,0.021,CHK
0.9914,REBGLO,0.014,0.872,0.113,CHK
0.9775,REBGLO,0.03,0.909,0.061,CHK
0.3612,REBGLO,0.006,0.982,0.012,CHK
0.4939,REBGLO,0.016,0.964,0.021,CHK
0.9695,REBGLO,0.08,0.75,0.171,CHK
0.2023,REBGLO,0.015,0.964,0.021,CHK
-0.7096,REBGLO,0.03,0.963,0.006,CHK
-0.5719,REBGLO,0.023,0.97,0.007,CHK
-0.7096,REBGLO,0.025,0.969,0.005,CHK
-0.1027,REBGLO,0.02,0.962,0.018,CHK
-0.7964,REBGLO,0.036,0.958,0.006,CHK
0.7456,REBGLO,0.01,0.967,0.023,CHK
-0.2263,REBGLO,0.024,0.96,0.017,CHK
0.4824,REBGLO,0.014,0.967,0.019,CHK
0.7125,REBGLO,0.015,0.959,0.026,CHK
0.9927,REBGLO,0.009,0.872,0.119,CHK
1.0,REBGLO,0.014,0.782,0.205,CHK
1.0,REBGLO,0.017,0.825,0.158,CHK
0.999,REBGLO,0.048,0.837,0.115,CHK
0.9997,REBGLO,0.027,0.861,0.113,CHK
-1.0,REBGLO,0.153,0.766,0.081,CHK
0.9968,REBGLO,0.027,0.902,0.071,CHK
0.9997,REBGLO,0.021,0.851,0.128,CHK
0.9999,REBGLO,0.015,0.856,0.128,CHK
0.9993,REBGLO,0.021,0.886,0.092,CHK
0.9984,REBGLO,0.042,0.86,0.098,CHK
1.0,REBGLO,0.053,0.852,0.094,CHK
1.0,REBGLO,0.065,0.821,0.114,CHK
0.9999,REBGLO,0.044,0.829,0.127,CHK
0.9992,REBGLO,0.035,0.866,0.099,CHK
-0.3939,REBGLO,0.041,0.927,0.032,CHK
0.9944,REBGLO,0.024,0.877,0.1,CHK
0.9801,REBGLO,0.051,0.804,0.145,CHK
0.2263,REBGLO,0.0,0.99,0.01,CHK
0.4417,REBGLO,0.062,0.858,0.08,CHK
0.9794,REBGLO,0.049,0.891,0.06,CHK
0.9977,REBGLO,0.021,0.813,0.166,CHK
0.7269,REBGLO,0.0,0.967,0.033,CHK
0.87,REBGLO,0.005,0.969,0.026,CHK
0.368,REBGLO,0.01,0.977,0.013,CHK
0.981,REBGLO,0.02,0.915,0.065,CHK
-0.0173,REBGLO,0.02,0.962,0.018,CHK
0.0857,REBGLO,0.014,0.973,0.013,CHK
0.368,REBGLO,0.01,0.977,0.013,CHK
-0.3612,REBGLO,0.016,0.977,0.007,CHK
-0.0772,REBGLO,0.007,0.986,0.006,CHK
0.368,REBGLO,0.01,0.977,0.013,CHK
-0.0688,REBGLO,0.022,0.96,0.018,CHK
0.3612,REBGLO,0.007,0.979,0.014,CHK
0.2263,REBGLO,0.0,0.993,0.007,CHK
