compound,name,negative,neutral,positive,ticker
0.0,REBGLO,0.0,1.0,0.0,CPX
0.9695,REBGLO,0.08,0.75,0.171,CPX
0.7262,REBGLO,0.079,0.808,0.113,CPX
-0.9912,REBGLO,0.18,0.723,0.097,CPX
-0.8551,REBGLO,0.116,0.821,0.063,CPX
0.5411,REBGLO,0.02,0.948,0.031,CPX
-0.8986,REBGLO,0.154,0.701,0.144,CPX
-0.8986,REBGLO,0.154,0.701,0.144,CPX
-0.9806,REBGLO,0.134,0.786,0.08,CPX
-0.6901,REBGLO,0.18,0.668,0.152,CPX
-0.3818,REBGLO,0.186,0.623,0.191,CPX
0.4051,REBGLO,0.029,0.904,0.067,CPX
0.6124,REBGLO,0.012,0.952,0.036,CPX
-0.9827,REBGLO,0.111,0.806,0.084,CPX
-0.8986,REBGLO,0.154,0.701,0.144,CPX
0.9935,REBGLO,0.104,0.714,0.182,CPX
0.34,REBGLO,0.0,0.876,0.124,CPX
0.296,REBGLO,0.0,0.909,0.091,CPX
-0.9909,REBGLO,0.139,0.765,0.097,CPX
0.9957,REBGLO,0.064,0.736,0.201,CPX
-0.2263,REBGLO,0.106,0.894,0.0,CPX
0.9062,REBGLO,0.035,0.903,0.062,CPX
0.9997,REBGLO,0.116,0.664,0.22,CPX
0.0,REBGLO,0.0,1.0,0.0,CPX
0.9285,REBGLO,0.128,0.658,0.214,CPX
0.9755,REBGLO,0.03,0.764,0.206,CPX
0.5411,REBGLO,0.02,0.948,0.031,CPX
-0.4939,REBGLO,0.019,0.971,0.01,CPX
0.6369,REBGLO,0.0,0.977,0.023,CPX
0.9615,REBGLO,0.057,0.83,0.113,CPX
0.7953,REBGLO,0.0,0.848,0.152,CPX
-0.9954,REBGLO,0.059,0.895,0.046,CPX
-0.676,REBGLO,0.052,0.904,0.044,CPX
0.9695,REBGLO,0.08,0.75,0.171,CPX
-0.437,REBGLO,0.031,0.948,0.021,CPX
