compound,name,negative,neutral,positive,ticker
0.966,REBGLO,0.008,0.905,0.087,POWR
-0.8429,REBGLO,0.087,0.85,0.063,POWR
0.9163,REBGLO,0.032,0.839,0.129,POWR
0.9163,REBGLO,0.032,0.839,0.129,POWR
0.997,REBGLO,0.0,0.878,0.122,POWR
0.999,REBGLO,0.048,0.837,0.115,POWR
0.9999,REBGLO,0.015,0.856,0.128,POWR
0.997,REBGLO,0.003,0.875,0.122,POWR
0.8922,REBGLO,0.068,0.69,0.242,POWR
0.9963,REBGLO,0.034,0.863,0.103,POWR
0.0258,REBGLO,0.155,0.68,0.165,POWR
0.0258,REBGLO,0.156,0.678,0.166,POWR
0.0258,REBGLO,0.153,0.684,0.163,POWR
0.0258,REBGLO,0.154,0.68,0.165,POWR
0.9922,REBGLO,0.056,0.845,0.099,POWR
0.9851,REBGLO,0.028,0.888,0.084,POWR
0.9895,REBGLO,0.0,0.836,0.164,POWR
0.9736,REBGLO,0.086,0.793,0.121,POWR
1.0,REBGLO,0.029,0.825,0.146,POWR
0.0,REBGLO,0.0,1.0,0.0,POWR
-0.09,REBGLO,0.153,0.685,0.162,POWR
0.9921,REBGLO,0.002,0.894,0.103,POWR
0.8647,REBGLO,0.02,0.896,0.085,POWR
0.9997,REBGLO,0.033,0.803,0.164,POWR
0.9997,REBGLO,0.036,0.842,0.122,POWR
0.9912,REBGLO,0.008,0.91,0.082,POWR
0.9996,REBGLO,0.018,0.769,0.213,POWR
0.9964,REBGLO,0.061,0.829,0.11,POWR
0.9941,REBGLO,0.032,0.833,0.136,POWR
0.9833,REBGLO,0.071,0.765,0.164,POWR
0.9997,REBGLO,0.033,0.803,0.164,POWR
0.983,REBGLO,0.059,0.846,0.095,POWR
-0.9132,REBGLO,0.161,0.839,0.0,POWR
-0.0865,REBGLO,0.056,0.892,0.052,POWR
0.9795,REBGLO,0.023,0.822,0.155,POWR
0.9933,REBGLO,0.036,0.875,0.089,POWR
0.9932,REBGLO,0.028,0.872,0.1,POWR
0.9986,REBGLO,0.018,0.802,0.179,POWR
0.9996,REBGLO,0.03,0.838,0.132,POWR
0.5362,REBGLO,0.0,0.964,0.036,POWR
0.9241,REBGLO,0.034,0.897,0.068,POWR
0.9196,REBGLO,0.021,0.823,0.156,POWR
0.0,REBGLO,0.0,1.0,0.0,POWR
0.0,REBGLO,0.0,1.0,0.0,POWR
0.4497,REBGLO,0.0,0.924,0.076,POWR
0.9973,REBGLO,0.024,0.866,0.11,POWR
0.9741,REBGLO,0.021,0.9,0.078,POWR
0.9924,REBGLO,0.029,0.873,0.099,POWR
0.9936,REBGLO,0.0,0.842,0.158,POWR
0.9986,REBGLO,0.007,0.835,0.158,POWR
0.996,REBGLO,0.03,0.877,0.093,POWR
0.9761,REBGLO,0.005,0.883,0.112,POWR
0.9761,REBGLO,0.005,0.882,0.112,POWR
0.0,REBGLO,0.0,1.0,0.0,POWR
-0.8957,REBGLO,0.077,0.892,0.031,POWR
0.9746,REBGLO,0.069,0.836,0.096,POWR
0.9771,REBGLO,0.044,0.866,0.09,POWR
0.9671,REBGLO,0.019,0.91,0.071,POWR
0.9735,REBGLO,0.005,0.884,0.111,POWR
0.9919,REBGLO,0.012,0.901,0.086,POWR
0.9916,REBGLO,0.003,0.898,0.099,POWR
0.9926,REBGLO,0.003,0.898,0.099,POWR
0.9916,REBGLO,0.003,0.898,0.1,POWR
0.9916,REBGLO,0.003,0.898,0.1,POWR
0.9916,REBGLO,0.003,0.898,0.099,POWR
0.8762,REBGLO,0.0,0.816,0.184,POWR
0.9916,REBGLO,0.003,0.898,0.1,POWR
0.9999,REBGLO,0.013,0.845,0.141,POWR
0.9916,REBGLO,0.003,0.898,0.099,POWR
0.9968,REBGLO,0.0,0.881,0.119,POWR
0.9998,REBGLO,0.056,0.849,0.095,POWR
-0.7333,REBGLO,0.101,0.813,0.086,POWR
0.9923,REBGLO,0.003,0.893,0.105,POWR
0.8453,REBGLO,0.036,0.823,0.141,POWR
0.9509,REBGLO,0.034,0.893,0.073,POWR
0.9983,REBGLO,0.004,0.875,0.121,POWR
0.9413,REBGLO,0.011,0.949,0.04,POWR
0.6176,REBGLO,0.054,0.823,0.123,POWR
0.9933,REBGLO,0.036,0.875,0.089,POWR
0.4404,REBGLO,0.038,0.882,0.08,POWR
0.34,REBGLO,0.0,0.936,0.064,POWR
0.999,REBGLO,0.025,0.771,0.203,POWR
0.9891,REBGLO,0.027,0.903,0.071,POWR
0.974,REBGLO,0.064,0.71,0.225,POWR
0.9987,REBGLO,0.041,0.847,0.112,POWR
-0.8259,REBGLO,0.075,0.876,0.049,POWR
-0.3612,REBGLO,0.01,0.985,0.004,POWR
-0.9847,REBGLO,0.079,0.847,0.073,POWR
0.999,REBGLO,0.03,0.833,0.138,POWR
0.995,REBGLO,0.041,0.85,0.11,POWR
0.9995,REBGLO,0.0,0.829,0.171,POWR
0.9992,REBGLO,0.007,0.798,0.195,POWR
0.9559,REBGLO,0.0,0.793,0.207,POWR
0.9969,REBGLO,0.033,0.809,0.158,POWR
0.9898,REBGLO,0.041,0.867,0.092,POWR
0.9995,REBGLO,0.033,0.816,0.151,POWR
0.9584,REBGLO,0.005,0.905,0.09,POWR
0.9984,REBGLO,0.051,0.858,0.091,POWR
0.9909,REBGLO,0.007,0.923,0.07,POWR
0.9919,REBGLO,0.007,0.923,0.07,POWR
