compound,name,negative,neutral,positive,ticker
0.9984,REBGLO,0.03,0.883,0.087,CDL
0.9919,REBGLO,0.012,0.901,0.086,CDL
0.9845,REBGLO,0.084,0.825,0.09,CDL
0.9944,REBGLO,0.083,0.826,0.091,CDL
0.9944,REBGLO,0.083,0.826,0.091,CDL
0.9999,REBGLO,0.03,0.82,0.15,CDL
-0.9818,REBGLO,0.128,0.771,0.1,CDL
