compound,name,negative,neutral,positive,ticker
0.9991,REBGLO,0.049,0.824,0.127,STORM
1.0,REBGLO,0.014,0.782,0.205,STORM
0.8689,REBGLO,0.004,0.961,0.035,STORM
0.9154,REBGLO,0.051,0.871,0.078,STORM
0.9992,REBGLO,0.019,0.806,0.175,STORM
0.9994,REBGLO,0.027,0.76,0.213,STORM
0.6523,REBGLO,0.01,0.971,0.019,STORM
0.7622,REBGLO,0.078,0.799,0.122,STORM
0.5719,REBGLO,0.0,0.879,0.121,STORM
0.9997,REBGLO,0.02,0.841,0.139,STORM
-0.9986,REBGLO,0.071,0.881,0.048,STORM
0.9441,REBGLO,0.056,0.765,0.18,STORM
0.1441,REBGLO,0.182,0.637,0.18,STORM
-0.998,REBGLO,0.069,0.883,0.048,STORM
0.9975,REBGLO,0.0,0.833,0.167,STORM
1.0,REBGLO,0.054,0.795,0.151,STORM
0.9992,REBGLO,0.019,0.806,0.175,STORM
0.9998,REBGLO,0.014,0.824,0.163,STORM
0.998,REBGLO,0.01,0.875,0.116,STORM
-0.9765,REBGLO,0.117,0.814,0.069,STORM
0.9962,REBGLO,0.032,0.866,0.101,STORM
0.9962,REBGLO,0.032,0.867,0.101,STORM
0.9962,REBGLO,0.032,0.866,0.102,STORM
0.9998,REBGLO,0.035,0.842,0.123,STORM
-0.9999,REBGLO,0.139,0.774,0.086,STORM
0.9875,REBGLO,0.024,0.89,0.085,STORM
0.9682,REBGLO,0.0,0.842,0.158,STORM
0.9963,REBGLO,0.031,0.867,0.101,STORM
0.885,REBGLO,0.025,0.927,0.048,STORM
-0.9218,REBGLO,0.092,0.84,0.068,STORM
0.9889,REBGLO,0.024,0.888,0.088,STORM
0.9995,REBGLO,0.012,0.929,0.06,STORM
0.9909,REBGLO,0.073,0.78,0.146,STORM
0.9998,REBGLO,0.035,0.841,0.123,STORM
-0.994,REBGLO,0.086,0.853,0.061,STORM
0.9783,REBGLO,0.048,0.847,0.105,STORM
0.9755,REBGLO,0.022,0.881,0.097,STORM
0.9995,REBGLO,0.048,0.844,0.108,STORM
-0.996,REBGLO,0.093,0.857,0.05,STORM
-0.9966,REBGLO,0.098,0.848,0.055,STORM
1.0,REBGLO,0.025,0.774,0.201,STORM
-0.8605,REBGLO,0.071,0.863,0.067,STORM
0.0,REBGLO,0.0,1.0,0.0,STORM
-0.9899,REBGLO,0.095,0.828,0.077,STORM
0.7621,REBGLO,0.115,0.765,0.12,STORM
0.9968,REBGLO,0.014,0.85,0.135,STORM
-0.1115,REBGLO,0.064,0.864,0.072,STORM
-0.3473,REBGLO,0.067,0.857,0.076,STORM
-0.9965,REBGLO,0.102,0.815,0.084,STORM
0.9876,REBGLO,0.019,0.871,0.11,STORM
0.9998,REBGLO,0.035,0.842,0.123,STORM
0.9792,REBGLO,0.003,0.885,0.112,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9797,REBGLO,0.003,0.888,0.11,STORM
0.9843,REBGLO,0.003,0.891,0.107,STORM
0.9792,REBGLO,0.003,0.886,0.111,STORM
0.9792,REBGLO,0.003,0.886,0.111,STORM
-0.6625,REBGLO,0.062,0.885,0.053,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9797,REBGLO,0.003,0.89,0.107,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9802,REBGLO,0.003,0.89,0.108,STORM
0.9797,REBGLO,0.003,0.887,0.11,STORM
0.9797,REBGLO,0.003,0.887,0.11,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
0.9797,REBGLO,0.003,0.886,0.111,STORM
0.9792,REBGLO,0.003,0.887,0.11,STORM
