compound,name,negative,neutral,positive,ticker
0.9996,REBGLO,0.074,0.817,0.109,VEGA
0.9854,REBGLO,0.0,0.883,0.117,VEGA
0.9875,REBGLO,0.009,0.887,0.104,VEGA
0.9874,REBGLO,0.014,0.86,0.126,VEGA
0.9947,REBGLO,0.034,0.876,0.09,VEGA
0.9941,REBGLO,0.034,0.878,0.088,VEGA
0.9931,REBGLO,0.008,0.891,0.101,VEGA
0.9968,REBGLO,0.009,0.893,0.098,VEGA
0.9969,REBGLO,0.009,0.893,0.098,VEGA
0.9968,REBGLO,0.009,0.891,0.099,VEGA
0.9941,REBGLO,0.034,0.878,0.088,VEGA
0.996,REBGLO,0.005,0.902,0.093,VEGA
0.9956,REBGLO,0.005,0.899,0.095,VEGA
0.9992,REBGLO,0.019,0.806,0.175,VEGA
0.9997,REBGLO,0.036,0.842,0.122,VEGA
0.9975,REBGLO,0.0,0.833,0.167,VEGA
0.9153,REBGLO,0.026,0.909,0.065,VEGA
0.9994,REBGLO,0.027,0.86,0.113,VEGA
0.9803,REBGLO,0.023,0.894,0.083,VEGA
1.0,REBGLO,0.054,0.795,0.151,VEGA
0.9992,REBGLO,0.019,0.806,0.175,VEGA
0.9941,REBGLO,0.023,0.878,0.099,VEGA
0.6553,REBGLO,0.0,0.941,0.059,VEGA
0.9953,REBGLO,0.003,0.861,0.136,VEGA
0.9736,REBGLO,0.022,0.904,0.074,VEGA
-0.9999,REBGLO,0.12,0.792,0.088,VEGA
0.9511,REBGLO,0.099,0.798,0.103,VEGA
0.995,REBGLO,0.041,0.85,0.11,VEGA
0.9995,REBGLO,0.0,0.829,0.171,VEGA
0.9965,REBGLO,0.026,0.881,0.093,VEGA
0.9995,REBGLO,0.023,0.806,0.171,VEGA
0.9984,REBGLO,0.051,0.858,0.091,VEGA
0.996,REBGLO,0.007,0.887,0.106,VEGA
0.9954,REBGLO,0.006,0.889,0.105,VEGA
0.9993,REBGLO,0.02,0.72,0.26,VEGA
0.998,REBGLO,0.017,0.719,0.264,VEGA
0.9924,REBGLO,0.11,0.719,0.171,VEGA
0.9995,REBGLO,0.057,0.812,0.131,VEGA
0.937,REBGLO,0.041,0.886,0.072,VEGA
0.9647,REBGLO,0.06,0.857,0.083,VEGA
0.9709,REBGLO,0.043,0.881,0.076,VEGA
0.9709,REBGLO,0.042,0.881,0.076,VEGA
0.9996,REBGLO,0.032,0.818,0.15,VEGA
0.999,REBGLO,0.024,0.824,0.151,VEGA
0.9984,REBGLO,0.021,0.859,0.12,VEGA
0.9925,REBGLO,0.024,0.9,0.077,VEGA
0.999,REBGLO,0.025,0.822,0.153,VEGA
0.9987,REBGLO,0.014,0.863,0.123,VEGA
0.9771,REBGLO,0.042,0.876,0.082,VEGA
0.999,REBGLO,0.024,0.826,0.149,VEGA
0.9994,REBGLO,0.016,0.874,0.11,VEGA
0.9925,REBGLO,0.024,0.853,0.124,VEGA
0.9985,REBGLO,0.021,0.892,0.087,VEGA
0.9999,REBGLO,0.049,0.783,0.168,VEGA
0.9958,REBGLO,0.079,0.82,0.1,VEGA
0.9925,REBGLO,0.023,0.854,0.122,VEGA
0.9995,REBGLO,0.048,0.844,0.108,VEGA
0.8705,REBGLO,0.02,0.908,0.072,VEGA
0.999,REBGLO,0.024,0.828,0.148,VEGA
0.999,REBGLO,0.024,0.831,0.146,VEGA
0.999,REBGLO,0.023,0.833,0.144,VEGA
0.9999,REBGLO,0.018,0.804,0.177,VEGA
0.9995,REBGLO,0.015,0.872,0.113,VEGA
0.9961,REBGLO,0.015,0.899,0.085,VEGA
0.9459,REBGLO,0.021,0.913,0.066,VEGA
1.0,REBGLO,0.029,0.784,0.188,VEGA
0.9995,REBGLO,0.015,0.87,0.115,VEGA
1.0,REBGLO,0.025,0.774,0.201,VEGA
0.9952,REBGLO,0.043,0.85,0.108,VEGA
0.995,REBGLO,0.025,0.841,0.133,VEGA
-0.9888,REBGLO,0.098,0.807,0.095,VEGA
0.9992,REBGLO,0.049,0.747,0.204,VEGA
0.9958,REBGLO,0.043,0.88,0.077,VEGA
0.9334,REBGLO,0.034,0.918,0.047,VEGA
1.0,REBGLO,0.054,0.793,0.153,VEGA
0.9712,REBGLO,0.093,0.794,0.113,VEGA
0.9403,REBGLO,0.012,0.901,0.087,VEGA
1.0,REBGLO,0.054,0.793,0.153,VEGA
0.9991,REBGLO,0.023,0.826,0.151,VEGA
0.9975,REBGLO,0.026,0.794,0.18,VEGA
0.9883,REBGLO,0.008,0.929,0.063,VEGA
0.9919,REBGLO,0.008,0.902,0.091,VEGA
0.9538,REBGLO,0.012,0.895,0.093,VEGA
0.9995,REBGLO,0.018,0.869,0.113,VEGA
0.9874,REBGLO,0.008,0.911,0.081,VEGA
0.9995,REBGLO,0.007,0.877,0.116,VEGA
0.9832,REBGLO,0.049,0.886,0.064,VEGA
0.9994,REBGLO,0.016,0.873,0.111,VEGA
