compound,name,negative,neutral,positive,ticker
0.368,REBGLO,0.01,0.976,0.014,CMCT
0.875,REBGLO,0.071,0.852,0.076,CMCT
0.9972,REBGLO,0.022,0.895,0.083,CMCT
0.9996,REBGLO,0.074,0.817,0.109,CMCT
0.9906,REBGLO,0.048,0.801,0.151,CMCT
0.9928,REBGLO,0.006,0.912,0.081,CMCT
0.9978,REBGLO,0.008,0.817,0.176,CMCT
-0.9994,REBGLO,0.194,0.742,0.064,CMCT
-0.3612,REBGLO,0.011,0.985,0.005,CMCT
0.9978,REBGLO,0.008,0.818,0.174,CMCT
-0.8957,REBGLO,0.085,0.881,0.033,CMCT
0.9968,REBGLO,0.027,0.902,0.071,CMCT
1.0,REBGLO,0.065,0.821,0.114,CMCT
0.9911,REBGLO,0.033,0.888,0.079,CMCT
0.997,REBGLO,0.003,0.875,0.122,CMCT
0.6633,REBGLO,0.079,0.837,0.084,CMCT
0.9931,REBGLO,0.008,0.891,0.101,CMCT
-0.9775,REBGLO,0.121,0.816,0.063,CMCT
0.9948,REBGLO,0.047,0.86,0.093,CMCT
-1.0,REBGLO,0.089,0.883,0.029,CMCT
-0.9993,REBGLO,0.188,0.747,0.066,CMCT
0.947,REBGLO,0.008,0.913,0.079,CMCT
0.9811,REBGLO,0.02,0.944,0.036,CMCT
0.9954,REBGLO,0.036,0.821,0.143,CMCT
0.9319,REBGLO,0.049,0.792,0.159,CMCT
0.9982,REBGLO,0.027,0.866,0.108,CMCT
1.0,REBGLO,0.026,0.707,0.267,CMCT
-0.9992,REBGLO,0.139,0.767,0.094,CMCT
0.7676,REBGLO,0.005,0.989,0.006,CMCT
0.9978,REBGLO,0.032,0.805,0.162,CMCT
-0.9887,REBGLO,0.139,0.843,0.018,CMCT
0.9217,REBGLO,0.016,0.909,0.076,CMCT
0.9984,REBGLO,0.028,0.818,0.154,CMCT
0.9992,REBGLO,0.019,0.806,0.175,CMCT
0.9994,REBGLO,0.027,0.76,0.213,CMCT
0.9979,REBGLO,0.023,0.86,0.117,CMCT
0.6372,REBGLO,0.039,0.916,0.045,CMCT
0.6126,REBGLO,0.042,0.911,0.047,CMCT
