compound,name,negative,neutral,positive,ticker
0.9972,REBGLO,0.022,0.895,0.083,CS
0.9996,REBGLO,0.074,0.817,0.109,CS
0.9038,REBGLO,0.019,0.903,0.078,CS
0.4874,REBGLO,0.049,0.887,0.064,CS
0.5424,REBGLO,0.074,0.844,0.082,CS
0.9524,REBGLO,0.019,0.897,0.084,CS
0.9669,REBGLO,0.0,0.863,0.137,CS
0.9945,REBGLO,0.026,0.886,0.087,CS
0.9794,REBGLO,0.0,0.899,0.101,CS
0.6553,REBGLO,0.0,0.984,0.016,CS
0.9976,REBGLO,0.004,0.839,0.157,CS
0.9994,REBGLO,0.009,0.938,0.053,CS
0.9902,REBGLO,0.006,0.866,0.129,CS
0.9949,REBGLO,0.034,0.888,0.078,CS
0.9966,REBGLO,0.067,0.754,0.179,CS
0.8689,REBGLO,0.004,0.961,0.035,CS
0.9976,REBGLO,0.004,0.84,0.156,CS
0.9843,REBGLO,0.028,0.838,0.134,CS
0.0516,REBGLO,0.046,0.895,0.059,CS
0.966,REBGLO,0.008,0.905,0.087,CS
0.9447,REBGLO,0.017,0.945,0.037,CS
0.8481,REBGLO,0.0,0.977,0.023,CS
0.6757,REBGLO,0.036,0.885,0.08,CS
0.9794,REBGLO,0.0,0.899,0.101,CS
1.0,REBGLO,0.014,0.782,0.205,CS
1.0,REBGLO,0.017,0.825,0.158,CS
0.9923,REBGLO,0.043,0.859,0.098,CS
0.9997,REBGLO,0.027,0.861,0.113,CS
0.9968,REBGLO,0.027,0.902,0.071,CS
0.9997,REBGLO,0.021,0.851,0.128,CS
0.9999,REBGLO,0.015,0.856,0.128,CS
0.9984,REBGLO,0.042,0.86,0.098,CS
1.0,REBGLO,0.053,0.852,0.094,CS
1.0,REBGLO,0.065,0.821,0.114,CS
0.9999,REBGLO,0.044,0.829,0.127,CS
0.9992,REBGLO,0.035,0.866,0.099,CS
0.9911,REBGLO,0.033,0.888,0.079,CS
0.6757,REBGLO,0.035,0.885,0.079,CS
0.997,REBGLO,0.003,0.875,0.122,CS
0.8429,REBGLO,0.059,0.809,0.132,CS
0.4849,REBGLO,0.045,0.902,0.053,CS
0.9991,REBGLO,0.028,0.806,0.166,CS
0.9818,REBGLO,0.019,0.935,0.046,CS
0.9399,REBGLO,0.017,0.946,0.037,CS
0.5424,REBGLO,0.074,0.844,0.082,CS
0.9947,REBGLO,0.034,0.876,0.09,CS
0.9977,REBGLO,0.021,0.813,0.166,CS
0.981,REBGLO,0.02,0.915,0.065,CS
0.9941,REBGLO,0.034,0.878,0.088,CS
0.9982,REBGLO,0.035,0.811,0.155,CS
0.9963,REBGLO,0.034,0.863,0.103,CS
-0.8464,REBGLO,0.075,0.874,0.051,CS
0.9977,REBGLO,0.015,0.875,0.11,CS
0.8689,REBGLO,0.004,0.961,0.035,CS
0.996,REBGLO,0.0,0.742,0.258,CS
0.7709,REBGLO,0.059,0.87,0.071,CS
0.9816,REBGLO,0.029,0.81,0.161,CS
0.9936,REBGLO,0.005,0.848,0.147,CS
0.6858,REBGLO,0.0,0.847,0.153,CS
0.981,REBGLO,0.02,0.86,0.119,CS
0.9925,REBGLO,0.023,0.859,0.118,CS
0.9816,REBGLO,0.029,0.806,0.164,CS
0.9934,REBGLO,0.026,0.856,0.118,CS
0.9928,REBGLO,0.022,0.865,0.113,CS
0.9988,REBGLO,0.046,0.831,0.123,CS
0.9948,REBGLO,0.043,0.846,0.111,CS
0.9937,REBGLO,0.018,0.866,0.116,CS
0.9552,REBGLO,0.0,0.862,0.138,CS
-0.8515,REBGLO,0.194,0.717,0.09,CS
0.4228,REBGLO,0.078,0.808,0.114,CS
0.9978,REBGLO,0.058,0.817,0.125,CS
0.9577,REBGLO,0.042,0.885,0.072,CS
0.9826,REBGLO,0.061,0.809,0.13,CS
0.9941,REBGLO,0.034,0.878,0.088,CS
0.9967,REBGLO,0.006,0.843,0.15,CS
0.9266,REBGLO,0.048,0.861,0.09,CS
0.9244,REBGLO,0.013,0.83,0.157,CS
0.8582,REBGLO,0.047,0.87,0.083,CS
0.9982,REBGLO,0.027,0.866,0.108,CS
0.354,REBGLO,0.071,0.85,0.079,CS
-0.7351,REBGLO,0.082,0.894,0.024,CS
0.9816,REBGLO,0.029,0.806,0.164,CS
0.8271,REBGLO,0.021,0.884,0.094,CS
0.2263,REBGLO,0.06,0.874,0.066,CS
0.9811,REBGLO,0.053,0.837,0.11,CS
0.9399,REBGLO,0.017,0.946,0.037,CS
0.9992,REBGLO,0.037,0.843,0.12,CS
0.9991,REBGLO,0.038,0.84,0.122,CS
0.9958,REBGLO,0.0,0.856,0.144,CS
0.9816,REBGLO,0.027,0.824,0.15,CS
0.9851,REBGLO,0.0,0.895,0.105,CS
1.0,REBGLO,0.029,0.825,0.146,CS
0.9295,REBGLO,0.017,0.947,0.035,CS
0.986,REBGLO,0.02,0.849,0.131,CS
0.9767,REBGLO,0.044,0.784,0.172,CS
0.9937,REBGLO,0.039,0.874,0.087,CS
0.8992,REBGLO,0.0,0.932,0.068,CS
0.9989,REBGLO,0.007,0.76,0.233,CS
0.9968,REBGLO,0.007,0.894,0.099,CS
0.9983,REBGLO,0.007,0.85,0.142,CS
