compound,name,negative,neutral,positive,ticker
-0.9994,REBGLO,0.12,0.817,0.063,FLEX
0.9965,REBGLO,0.059,0.827,0.114,FLEX
0.9941,REBGLO,0.023,0.878,0.099,FLEX
0.9985,REBGLO,0.009,0.952,0.039,FLEX
0.9982,REBGLO,0.012,0.948,0.04,FLEX
0.802,REBGLO,0.0,0.882,0.118,FLEX
0.885,REBGLO,0.025,0.927,0.048,FLEX
0.9924,REBGLO,0.057,0.8,0.143,FLEX
0.9934,REBGLO,0.06,0.792,0.148,FLEX
0.9934,REBGLO,0.06,0.792,0.148,FLEX
0.9941,REBGLO,0.057,0.798,0.145,FLEX
0.993,REBGLO,0.057,0.796,0.146,FLEX
0.9933,REBGLO,0.055,0.803,0.142,FLEX
0.9999,REBGLO,0.024,0.867,0.109,FLEX
0.8329,REBGLO,0.071,0.836,0.093,FLEX
