compound,name,negative,neutral,positive,ticker
0.9999,REBGLO,0.032,0.843,0.125,HCT
0.9824,REBGLO,0.018,0.926,0.056,HCT
0.9998,REBGLO,0.046,0.79,0.165,HCT
