compound,name,negative,neutral,positive,ticker
0.9949,REBGLO,0.005,0.855,0.14,AMP
0.9995,REBGLO,0.075,0.812,0.113,AMP
0.794,REBGLO,0.067,0.801,0.132,AMP
-0.296,REBGLO,0.104,0.896,0.0,AMP
0.997,REBGLO,0.005,0.902,0.093,AMP
0.4475,REBGLO,0.057,0.878,0.065,AMP
0.3691,REBGLO,0.073,0.851,0.076,AMP
-0.9999,REBGLO,0.139,0.774,0.086,AMP
0.9966,REBGLO,0.005,0.904,0.091,AMP
-0.996,REBGLO,0.098,0.837,0.064,AMP
0.2023,REBGLO,0.058,0.886,0.056,AMP
0.997,REBGLO,0.005,0.901,0.094,AMP
0.997,REBGLO,0.005,0.901,0.094,AMP
-0.9416,REBGLO,0.13,0.87,0.0,AMP
0.9963,REBGLO,0.005,0.904,0.091,AMP
0.9986,REBGLO,0.011,0.889,0.1,AMP
0.9969,REBGLO,0.007,0.855,0.138,AMP
0.6361,REBGLO,0.045,0.875,0.08,AMP
0.9508,REBGLO,0.113,0.747,0.14,AMP
0.9796,REBGLO,0.007,0.911,0.082,AMP
-0.9814,REBGLO,0.151,0.771,0.078,AMP
0.9643,REBGLO,0.008,0.927,0.065,AMP
0.9979,REBGLO,0.019,0.917,0.064,AMP
0.7621,REBGLO,0.115,0.765,0.12,AMP
0.9999,REBGLO,0.024,0.867,0.109,AMP
-0.8932,REBGLO,0.022,0.956,0.022,AMP
0.9802,REBGLO,0.0,0.887,0.113,AMP
