compound,name,negative,neutral,positive,ticker
0.9928,REBGLO,0.006,0.912,0.081,LAB
0.7351,REBGLO,0.03,0.859,0.11,LAB
0.9968,REBGLO,0.027,0.902,0.071,LAB
0.9899,REBGLO,0.038,0.81,0.152,LAB
0.9929,REBGLO,0.035,0.805,0.16,LAB
0.9847,REBGLO,0.025,0.872,0.103,LAB
0.6369,REBGLO,0.0,0.983,0.017,LAB
0.9978,REBGLO,0.057,0.819,0.124,LAB
0.9978,REBGLO,0.058,0.817,0.125,LAB
-0.4588,REBGLO,0.016,0.973,0.011,LAB
0.9978,REBGLO,0.056,0.822,0.122,LAB
0.9977,REBGLO,0.058,0.819,0.123,LAB
0.9978,REBGLO,0.056,0.822,0.122,LAB
0.9978,REBGLO,0.056,0.821,0.123,LAB
-0.0688,REBGLO,0.021,0.962,0.017,LAB
0.9877,REBGLO,0.063,0.794,0.143,LAB
0.9968,REBGLO,0.062,0.813,0.126,LAB
0.9941,REBGLO,0.032,0.833,0.136,LAB
1.0,REBGLO,0.027,0.826,0.147,LAB
-0.3612,REBGLO,0.019,0.973,0.008,LAB
0.9933,REBGLO,0.036,0.875,0.089,LAB
0.9965,REBGLO,0.059,0.827,0.114,LAB
0.998,REBGLO,0.089,0.752,0.16,LAB
0.9879,REBGLO,0.0,0.888,0.112,LAB
0.9954,REBGLO,0.045,0.859,0.096,LAB
-0.4767,REBGLO,0.022,0.966,0.012,LAB
1.0,REBGLO,0.054,0.795,0.151,LAB
0.4951,REBGLO,0.011,0.954,0.035,LAB
0.998,REBGLO,0.011,0.821,0.167,LAB
0.996,REBGLO,0.03,0.877,0.093,LAB
0.9982,REBGLO,0.011,0.902,0.088,LAB
0.9982,REBGLO,0.011,0.902,0.088,LAB
0.9998,REBGLO,0.056,0.849,0.095,LAB
0.9968,REBGLO,0.062,0.813,0.126,LAB
0.9933,REBGLO,0.036,0.875,0.089,LAB
0.5993,REBGLO,0.027,0.92,0.054,LAB
-0.9999,REBGLO,0.106,0.813,0.082,LAB
0.9874,REBGLO,0.077,0.789,0.133,LAB
-0.3612,REBGLO,0.01,0.986,0.004,LAB
0.9887,REBGLO,0.079,0.791,0.13,LAB
0.9971,REBGLO,0.016,0.863,0.121,LAB
0.995,REBGLO,0.041,0.85,0.11,LAB
0.9995,REBGLO,0.0,0.829,0.171,LAB
0.9965,REBGLO,0.026,0.881,0.093,LAB
0.9931,REBGLO,0.069,0.822,0.109,LAB
0.9902,REBGLO,0.076,0.785,0.139,LAB
0.9998,REBGLO,0.021,0.815,0.164,LAB
0.996,REBGLO,0.068,0.807,0.125,LAB
0.9978,REBGLO,0.072,0.782,0.146,LAB
-0.9675,REBGLO,0.094,0.843,0.063,LAB
0.9877,REBGLO,0.063,0.794,0.143,LAB
0.9944,REBGLO,0.034,0.878,0.088,LAB
-0.7096,REBGLO,0.032,0.961,0.007,LAB
1.0,REBGLO,0.023,0.834,0.143,LAB
-0.5719,REBGLO,0.017,0.979,0.005,LAB
0.9997,REBGLO,0.021,0.819,0.16,LAB
-0.9964,REBGLO,0.098,0.806,0.095,LAB
-0.9964,REBGLO,0.098,0.806,0.095,LAB
0.9989,REBGLO,0.047,0.786,0.167,LAB
0.9983,REBGLO,0.031,0.84,0.13,LAB
0.9799,REBGLO,0.018,0.921,0.061,LAB
0.9959,REBGLO,0.018,0.844,0.138,LAB
-0.7364,REBGLO,0.093,0.811,0.096,LAB
0.9996,REBGLO,0.032,0.818,0.15,LAB
0.9981,REBGLO,0.017,0.869,0.114,LAB
0.9985,REBGLO,0.009,0.873,0.118,LAB
0.9456,REBGLO,0.02,0.929,0.051,LAB
0.9984,REBGLO,0.009,0.876,0.115,LAB
0.9456,REBGLO,0.02,0.929,0.051,LAB
0.9985,REBGLO,0.021,0.892,0.087,LAB
0.9999,REBGLO,0.028,0.789,0.183,LAB
0.8992,REBGLO,0.019,0.934,0.047,LAB
0.9948,REBGLO,0.005,0.876,0.118,LAB
0.9958,REBGLO,0.079,0.82,0.1,LAB
0.999,REBGLO,0.009,0.867,0.124,LAB
0.4201,REBGLO,0.0,0.97,0.03,LAB
0.9998,REBGLO,0.037,0.865,0.099,LAB
0.9995,REBGLO,0.048,0.844,0.108,LAB
-0.8813,REBGLO,0.102,0.806,0.092,LAB
-0.8958,REBGLO,0.159,0.744,0.097,LAB
-0.9405,REBGLO,0.181,0.728,0.091,LAB
0.9949,REBGLO,0.013,0.856,0.131,LAB
0.1406,REBGLO,0.016,0.961,0.023,LAB
0.9989,REBGLO,0.047,0.786,0.167,LAB
0.9971,REBGLO,0.051,0.83,0.119,LAB
0.9999,REBGLO,0.018,0.804,0.177,LAB
0.9768,REBGLO,0.018,0.859,0.123,LAB
0.9955,REBGLO,0.015,0.873,0.112,LAB
0.9998,REBGLO,0.038,0.828,0.134,LAB
0.9459,REBGLO,0.021,0.913,0.066,LAB
-0.9067,REBGLO,0.096,0.836,0.068,LAB
0.9976,REBGLO,0.033,0.819,0.148,LAB
-0.9954,REBGLO,0.059,0.895,0.046,LAB
-0.4939,REBGLO,0.04,0.948,0.012,LAB
-0.128,REBGLO,0.105,0.788,0.108,LAB
0.9974,REBGLO,0.028,0.864,0.109,LAB
-0.9888,REBGLO,0.098,0.807,0.095,LAB
0.9552,REBGLO,0.0,0.917,0.083,LAB
0.8924,REBGLO,0.021,0.933,0.046,LAB
-0.6705,REBGLO,0.02,0.97,0.01,LAB
