compound,name,negative,neutral,positive,ticker
0.9972,REBGLO,0.022,0.895,0.083,VIEW
0.9996,REBGLO,0.074,0.817,0.109,VIEW
0.9984,REBGLO,0.016,0.738,0.245,VIEW
0.9974,REBGLO,0.005,0.837,0.158,VIEW
0.9875,REBGLO,0.009,0.887,0.104,VIEW
0.9874,REBGLO,0.014,0.86,0.126,VIEW
0.9906,REBGLO,0.048,0.801,0.151,VIEW
-0.7096,REBGLO,0.018,0.978,0.004,VIEW
0.4874,REBGLO,0.049,0.887,0.064,VIEW
0.2023,REBGLO,0.011,0.977,0.013,VIEW
-0.0772,REBGLO,0.005,0.991,0.004,VIEW
0.9842,REBGLO,0.021,0.79,0.189,VIEW
0.9945,REBGLO,0.026,0.886,0.087,VIEW
0.9659,REBGLO,0.01,0.91,0.08,VIEW
0.9531,REBGLO,0.051,0.837,0.112,VIEW
0.6553,REBGLO,0.0,0.984,0.016,VIEW
0.0857,REBGLO,0.015,0.972,0.013,VIEW
0.5622,REBGLO,0.013,0.966,0.021,VIEW
-0.9994,REBGLO,0.194,0.742,0.064,VIEW
-0.3612,REBGLO,0.01,0.985,0.005,VIEW
0.997,REBGLO,0.079,0.799,0.121,VIEW
0.997,REBGLO,0.079,0.799,0.121,VIEW
0.9842,REBGLO,0.022,0.89,0.088,VIEW
0.296,REBGLO,0.103,0.775,0.122,VIEW
0.9982,REBGLO,0.086,0.787,0.127,VIEW
0.5994,REBGLO,0.01,0.971,0.019,VIEW
-0.7096,REBGLO,0.02,0.975,0.004,VIEW
0.9765,REBGLO,0.016,0.87,0.114,VIEW
0.8481,REBGLO,0.0,0.977,0.023,VIEW
-0.2263,REBGLO,0.016,0.972,0.012,VIEW
0.9015,REBGLO,0.03,0.899,0.07,VIEW
0.484,REBGLO,0.014,0.914,0.072,VIEW
0.4019,REBGLO,0.009,0.978,0.013,VIEW
0.9914,REBGLO,0.014,0.872,0.113,VIEW
0.9775,REBGLO,0.03,0.909,0.061,VIEW
-0.7096,REBGLO,0.025,0.969,0.005,VIEW
-0.1027,REBGLO,0.02,0.962,0.018,VIEW
0.7456,REBGLO,0.01,0.967,0.023,VIEW
0.997,REBGLO,0.0,0.878,0.122,VIEW
1.0,REBGLO,0.014,0.782,0.205,VIEW
0.9995,REBGLO,0.009,0.89,0.101,VIEW
1.0,REBGLO,0.017,0.825,0.158,VIEW
0.999,REBGLO,0.048,0.837,0.115,VIEW
0.9997,REBGLO,0.027,0.861,0.113,VIEW
-1.0,REBGLO,0.153,0.766,0.081,VIEW
0.9997,REBGLO,0.021,0.851,0.128,VIEW
0.9999,REBGLO,0.015,0.856,0.128,VIEW
1.0,REBGLO,0.053,0.852,0.094,VIEW
0.9999,REBGLO,0.044,0.829,0.127,VIEW
0.9992,REBGLO,0.035,0.866,0.099,VIEW
0.9864,REBGLO,0.03,0.899,0.071,VIEW
0.9831,REBGLO,0.025,0.89,0.085,VIEW
0.9863,REBGLO,0.091,0.76,0.149,VIEW
0.9864,REBGLO,0.029,0.901,0.069,VIEW
0.6757,REBGLO,0.035,0.885,0.079,VIEW
0.9538,REBGLO,0.017,0.93,0.053,VIEW
0.998,REBGLO,0.022,0.821,0.157,VIEW
0.9996,REBGLO,0.007,0.853,0.139,VIEW
-0.2263,REBGLO,0.128,0.872,0.0,VIEW
-0.9171,REBGLO,0.105,0.848,0.047,VIEW
0.9993,REBGLO,0.04,0.808,0.152,VIEW
0.4849,REBGLO,0.045,0.902,0.053,VIEW
0.3818,REBGLO,0.063,0.84,0.097,VIEW
0.2263,REBGLO,0.0,0.99,0.01,VIEW
0.4417,REBGLO,0.062,0.858,0.08,VIEW
0.9818,REBGLO,0.019,0.935,0.046,VIEW
0.9794,REBGLO,0.049,0.891,0.06,VIEW
0.9985,REBGLO,0.029,0.807,0.164,VIEW
0.9985,REBGLO,0.033,0.752,0.214,VIEW
-0.6486,REBGLO,0.07,0.883,0.047,VIEW
0.87,REBGLO,0.005,0.969,0.026,VIEW
0.9949,REBGLO,0.005,0.855,0.14,VIEW
0.0,REBGLO,0.0,1.0,0.0,VIEW
0.368,REBGLO,0.01,0.977,0.013,VIEW
0.981,REBGLO,0.02,0.915,0.065,VIEW
-0.0173,REBGLO,0.02,0.962,0.018,VIEW
0.0857,REBGLO,0.014,0.973,0.013,VIEW
-0.1476,REBGLO,0.056,0.891,0.053,VIEW
0.8655,REBGLO,0.04,0.773,0.186,VIEW
-0.0688,REBGLO,0.022,0.96,0.018,VIEW
0.3612,REBGLO,0.007,0.979,0.014,VIEW
-0.9895,REBGLO,0.01,0.987,0.003,VIEW
-0.9925,REBGLO,0.077,0.855,0.067,VIEW
0.9968,REBGLO,0.0,0.814,0.186,VIEW
-0.8271,REBGLO,0.047,0.938,0.014,VIEW
-0.25,REBGLO,0.014,0.975,0.011,VIEW
0.7125,REBGLO,0.014,0.962,0.024,VIEW
0.8286,REBGLO,0.0,0.981,0.019,VIEW
0.9992,REBGLO,0.029,0.852,0.119,VIEW
0.6369,REBGLO,0.0,0.983,0.017,VIEW
0.9837,REBGLO,0.034,0.876,0.09,VIEW
-1.0,REBGLO,0.089,0.883,0.029,VIEW
-0.9993,REBGLO,0.188,0.747,0.066,VIEW
0.9984,REBGLO,0.039,0.784,0.177,VIEW
0.9988,REBGLO,0.046,0.831,0.123,VIEW
-0.8619,REBGLO,0.038,0.944,0.018,VIEW
-0.8201,REBGLO,0.089,0.849,0.062,VIEW
0.9202,REBGLO,0.025,0.888,0.087,VIEW
0.9968,REBGLO,0.009,0.893,0.098,VIEW
0.9969,REBGLO,0.009,0.893,0.098,VIEW
