compound,name,negative,neutral,positive,ticker
0.9972,REBGLO,0.022,0.895,0.083,COR
0.0,REBGLO,0.0,1.0,0.0,COR
0.9996,REBGLO,0.074,0.817,0.109,COR
0.9899,REBGLO,0.028,0.841,0.131,COR
0.9274,REBGLO,0.013,0.881,0.105,COR
0.9984,REBGLO,0.016,0.738,0.245,COR
0.9974,REBGLO,0.005,0.837,0.158,COR
0.9875,REBGLO,0.009,0.887,0.104,COR
0.9874,REBGLO,0.014,0.86,0.126,COR
0.9906,REBGLO,0.048,0.801,0.151,COR
0.9524,REBGLO,0.019,0.897,0.084,COR
0.9659,REBGLO,0.01,0.91,0.08,COR
0.9794,REBGLO,0.0,0.899,0.101,COR
0.9531,REBGLO,0.051,0.837,0.112,COR
0.6553,REBGLO,0.0,0.984,0.016,COR
0.0772,REBGLO,0.0,0.982,0.018,COR
0.296,REBGLO,0.0,0.942,0.058,COR
0.9831,REBGLO,0.016,0.771,0.213,COR
0.9976,REBGLO,0.004,0.839,0.157,COR
0.9978,REBGLO,0.008,0.817,0.176,COR
-0.9994,REBGLO,0.194,0.742,0.064,COR
0.9977,REBGLO,0.0,0.806,0.194,COR
0.9949,REBGLO,0.0,0.838,0.162,COR
0.9949,REBGLO,0.005,0.857,0.138,COR
0.9971,REBGLO,0.015,0.895,0.089,COR
0.9987,REBGLO,0.046,0.82,0.134,COR
0.9979,REBGLO,0.0,0.807,0.193,COR
0.9949,REBGLO,0.034,0.888,0.078,COR
0.9278,REBGLO,0.017,0.842,0.14,COR
0.823,REBGLO,0.036,0.873,0.092,COR
0.2263,REBGLO,0.0,0.98,0.02,COR
0.9978,REBGLO,0.008,0.818,0.174,COR
0.9976,REBGLO,0.004,0.84,0.156,COR
0.9826,REBGLO,0.011,0.913,0.076,COR
0.9528,REBGLO,0.0,0.81,0.19,COR
-0.9636,REBGLO,0.06,0.917,0.023,COR
0.9893,REBGLO,0.016,0.913,0.071,COR
-0.1766,REBGLO,0.095,0.804,0.101,COR
0.6553,REBGLO,0.0,0.9,0.1,COR
0.4871,REBGLO,0.0,0.982,0.018,COR
0.8976,REBGLO,0.051,0.86,0.089,COR
-0.9282,REBGLO,0.127,0.852,0.021,COR
0.7717,REBGLO,0.0,0.974,0.026,COR
0.9992,REBGLO,0.044,0.814,0.142,COR
0.9992,REBGLO,0.041,0.827,0.131,COR
0.9531,REBGLO,0.01,0.919,0.07,COR
0.6757,REBGLO,0.036,0.885,0.08,COR
0.1171,REBGLO,0.079,0.832,0.09,COR
0.9949,REBGLO,0.005,0.855,0.14,COR
0.7506,REBGLO,0.0,0.868,0.132,COR
0.9794,REBGLO,0.0,0.899,0.101,COR
0.997,REBGLO,0.0,0.878,0.122,COR
0.9994,REBGLO,0.074,0.777,0.149,COR
1.0,REBGLO,0.014,0.782,0.205,COR
0.9995,REBGLO,0.009,0.89,0.101,COR
1.0,REBGLO,0.017,0.825,0.158,COR
0.9997,REBGLO,0.027,0.861,0.113,COR
-1.0,REBGLO,0.153,0.766,0.081,COR
0.9997,REBGLO,0.021,0.851,0.128,COR
0.9999,REBGLO,0.015,0.856,0.128,COR
0.9993,REBGLO,0.021,0.886,0.092,COR
1.0,REBGLO,0.053,0.852,0.094,COR
1.0,REBGLO,0.065,0.821,0.114,COR
0.9565,REBGLO,0.044,0.82,0.137,COR
0.9992,REBGLO,0.035,0.866,0.099,COR
0.9682,REBGLO,0.0,0.775,0.225,COR
0.996,REBGLO,0.038,0.846,0.116,COR
0.9944,REBGLO,0.023,0.866,0.111,COR
0.6757,REBGLO,0.035,0.885,0.079,COR
0.998,REBGLO,0.022,0.821,0.157,COR
0.9996,REBGLO,0.007,0.853,0.139,COR
0.7402,REBGLO,0.032,0.9,0.068,COR
0.9996,REBGLO,0.007,0.853,0.139,COR
0.997,REBGLO,0.003,0.875,0.122,COR
0.998,REBGLO,0.022,0.822,0.157,COR
0.9745,REBGLO,0.024,0.886,0.09,COR
0.9796,REBGLO,0.0,0.791,0.209,COR
0.9913,REBGLO,0.005,0.873,0.122,COR
-0.9171,REBGLO,0.105,0.848,0.047,COR
0.9993,REBGLO,0.04,0.808,0.152,COR
0.6369,REBGLO,0.0,0.867,0.133,COR
0.3818,REBGLO,0.063,0.84,0.097,COR
0.9977,REBGLO,0.0,0.804,0.196,COR
0.8402,REBGLO,0.0,0.927,0.073,COR
0.891,REBGLO,0.0,0.904,0.096,COR
0.9928,REBGLO,0.028,0.856,0.116,COR
-0.9844,REBGLO,0.106,0.863,0.031,COR
0.9985,REBGLO,0.029,0.807,0.164,COR
0.991,REBGLO,0.033,0.796,0.171,COR
0.9565,REBGLO,0.044,0.82,0.137,COR
0.9947,REBGLO,0.034,0.876,0.09,COR
0.9977,REBGLO,0.021,0.813,0.166,COR
0.7269,REBGLO,0.0,0.967,0.033,COR
0.9976,REBGLO,0.0,0.837,0.163,COR
0.9949,REBGLO,0.005,0.855,0.14,COR
0.9941,REBGLO,0.034,0.878,0.088,COR
0.9937,REBGLO,0.046,0.84,0.113,COR
0.9982,REBGLO,0.035,0.811,0.155,COR
0.9957,REBGLO,0.01,0.88,0.11,COR
0.9955,REBGLO,0.009,0.889,0.102,COR
