compound,name,negative,neutral,positive,ticker
-0.7306,REBGLO,0.058,0.905,0.038,BCAP
-0.8517,REBGLO,0.079,0.874,0.047,BCAP
0.9931,REBGLO,0.007,0.922,0.071,BCAP
0.9956,REBGLO,0.027,0.842,0.131,BCAP
-0.9548,REBGLO,0.109,0.824,0.067,BCAP
0.9923,REBGLO,0.0,0.856,0.144,BCAP
0.9673,REBGLO,0.033,0.889,0.078,BCAP
0.9788,REBGLO,0.074,0.82,0.106,BCAP
0.0015,REBGLO,0.071,0.87,0.06,BCAP
0.9984,REBGLO,0.046,0.844,0.109,BCAP
0.9994,REBGLO,0.022,0.855,0.123,BCAP
-0.9382,REBGLO,0.214,0.712,0.074,BCAP
0.9684,REBGLO,0.041,0.815,0.143,BCAP
0.9903,REBGLO,0.03,0.86,0.11,BCAP
0.5803,REBGLO,0.03,0.923,0.046,BCAP
-0.7579,REBGLO,0.134,0.804,0.061,BCAP
0.9001,REBGLO,0.054,0.827,0.119,BCAP
0.9997,REBGLO,0.033,0.803,0.164,BCAP
0.9997,REBGLO,0.02,0.841,0.139,BCAP
0.9997,REBGLO,0.036,0.842,0.122,BCAP
0.9041,REBGLO,0.059,0.873,0.068,BCAP
0.9964,REBGLO,0.061,0.829,0.11,BCAP
0.9988,REBGLO,0.006,0.853,0.14,BCAP
0.9941,REBGLO,0.032,0.833,0.136,BCAP
