compound,name,negative,neutral,positive,ticker
0.9921,REBGLO,0.007,0.927,0.067,GRAM
0.9929,REBGLO,0.007,0.926,0.067,GRAM
0.9921,REBGLO,0.007,0.926,0.067,GRAM
0.9931,REBGLO,0.007,0.922,0.071,GRAM
0.9942,REBGLO,0.052,0.86,0.088,GRAM
0.983,REBGLO,0.059,0.846,0.095,GRAM
-0.898,REBGLO,0.061,0.89,0.049,GRAM
0.99,REBGLO,0.052,0.83,0.118,GRAM
0.9859,REBGLO,0.041,0.834,0.126,GRAM
0.9998,REBGLO,0.035,0.842,0.123,GRAM
0.0,REBGLO,0.0,1.0,0.0,GRAM
0.9932,REBGLO,0.043,0.84,0.117,GRAM
0.2532,REBGLO,0.059,0.879,0.061,GRAM
0.9939,REBGLO,0.05,0.82,0.13,GRAM
0.608,REBGLO,0.075,0.812,0.113,GRAM
0.608,REBGLO,0.075,0.812,0.113,GRAM
0.9893,REBGLO,0.033,0.875,0.093,GRAM
0.6249,REBGLO,0.033,0.898,0.069,GRAM
-0.276,REBGLO,0.1,0.799,0.1,GRAM
0.9716,REBGLO,0.049,0.822,0.129,GRAM
0.937,REBGLO,0.041,0.886,0.072,GRAM
-0.8678,REBGLO,0.06,0.889,0.051,GRAM
0.9936,REBGLO,0.061,0.803,0.136,GRAM
0.9936,REBGLO,0.061,0.803,0.136,GRAM
0.0,REBGLO,0.0,1.0,0.0,GRAM
0.5319,REBGLO,0.0,0.95,0.05,GRAM
0.9998,REBGLO,0.035,0.841,0.123,GRAM
0.9999,REBGLO,0.028,0.789,0.183,GRAM
0.9952,REBGLO,0.033,0.866,0.101,GRAM
0.9863,REBGLO,0.035,0.867,0.099,GRAM
0.9967,REBGLO,0.04,0.857,0.103,GRAM
0.9315,REBGLO,0.063,0.852,0.085,GRAM
0.6002,REBGLO,0.043,0.842,0.115,GRAM
0.8732,REBGLO,0.0,0.834,0.166,GRAM
0.9763,REBGLO,0.019,0.92,0.061,GRAM
-0.9898,REBGLO,0.146,0.761,0.093,GRAM
0.9998,REBGLO,0.035,0.842,0.123,GRAM
