compound,name,negative,neutral,positive,ticker
-0.8074,REBGLO,0.053,0.931,0.017,WILD
-0.6808,REBGLO,0.248,0.752,0.0,WILD
-0.5719,REBGLO,0.026,0.967,0.007,WILD
0.9808,REBGLO,0.024,0.778,0.198,WILD
-0.7903,REBGLO,0.053,0.919,0.028,WILD
-0.9555,REBGLO,0.281,0.69,0.029,WILD
-0.6808,REBGLO,0.248,0.752,0.0,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
-0.9555,REBGLO,0.281,0.69,0.029,WILD
0.4824,REBGLO,0.015,0.965,0.02,WILD
0.4824,REBGLO,0.015,0.965,0.02,WILD
0.368,REBGLO,0.01,0.976,0.014,WILD
0.9199,REBGLO,0.0,0.63,0.37,WILD
-0.2263,REBGLO,0.16,0.84,0.0,WILD
-0.9555,REBGLO,0.281,0.69,0.029,WILD
-0.6808,REBGLO,0.248,0.752,0.0,WILD
0.3612,REBGLO,0.0,0.965,0.035,WILD
0.9473,REBGLO,0.025,0.911,0.064,WILD
0.875,REBGLO,0.071,0.852,0.076,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
-0.9937,REBGLO,0.119,0.821,0.061,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
0.9972,REBGLO,0.022,0.895,0.083,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
0.5106,REBGLO,0.0,0.619,0.381,WILD
0.9855,REBGLO,0.053,0.758,0.189,WILD
0.128,REBGLO,0.123,0.726,0.151,WILD
-0.1531,REBGLO,0.054,0.916,0.03,WILD
0.4588,REBGLO,0.0,0.786,0.214,WILD
-0.3724,REBGLO,0.145,0.855,0.0,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
0.9996,REBGLO,0.074,0.817,0.109,WILD
0.6124,REBGLO,0.0,0.833,0.167,WILD
0.9097,REBGLO,0.0,0.83,0.17,WILD
0.943,REBGLO,0.053,0.798,0.149,WILD
0.9418,REBGLO,0.0,0.88,0.12,WILD
0.7919,REBGLO,0.073,0.744,0.182,WILD
0.0,REBGLO,0.0,1.0,0.0,WILD
0.9899,REBGLO,0.028,0.841,0.131,WILD
-0.9792,REBGLO,0.105,0.839,0.056,WILD
-0.8719,REBGLO,0.061,0.913,0.026,WILD
-0.8901,REBGLO,0.066,0.916,0.018,WILD
-0.8978,REBGLO,0.057,0.924,0.018,WILD
0.0516,REBGLO,0.034,0.929,0.037,WILD
-0.374,REBGLO,0.046,0.935,0.02,WILD
0.8271,REBGLO,0.038,0.751,0.211,WILD
0.8895,REBGLO,0.0,0.863,0.137,WILD
0.9158,REBGLO,0.027,0.882,0.091,WILD
0.3158,REBGLO,0.015,0.94,0.045,WILD
0.9343,REBGLO,0.0,0.707,0.293,WILD
0.9038,REBGLO,0.019,0.903,0.078,WILD
0.9162,REBGLO,0.044,0.848,0.108,WILD
0.7885,REBGLO,0.066,0.807,0.127,WILD
0.9428,REBGLO,0.0,0.847,0.153,WILD
0.9274,REBGLO,0.013,0.881,0.105,WILD
-0.5667,REBGLO,0.068,0.916,0.016,WILD
0.7912,REBGLO,0.061,0.813,0.126,WILD
0.9886,REBGLO,0.0,0.72,0.28,WILD
0.7783,REBGLO,0.0,0.93,0.07,WILD
0.8041,REBGLO,0.1,0.785,0.114,WILD
0.4767,REBGLO,0.038,0.844,0.118,WILD
0.9138,REBGLO,0.029,0.851,0.12,WILD
0.8641,REBGLO,0.029,0.818,0.153,WILD
0.9854,REBGLO,0.0,0.883,0.117,WILD
0.9984,REBGLO,0.016,0.738,0.245,WILD
0.9974,REBGLO,0.005,0.837,0.158,WILD
0.9875,REBGLO,0.009,0.887,0.104,WILD
0.9874,REBGLO,0.014,0.86,0.126,WILD
0.9906,REBGLO,0.048,0.801,0.151,WILD
-0.7096,REBGLO,0.018,0.978,0.004,WILD
-0.5719,REBGLO,0.017,0.978,0.005,WILD
0.9865,REBGLO,0.0,0.85,0.15,WILD
0.4874,REBGLO,0.049,0.887,0.064,WILD
0.25,REBGLO,0.05,0.901,0.05,WILD
0.5424,REBGLO,0.074,0.844,0.082,WILD
0.9524,REBGLO,0.019,0.897,0.084,WILD
0.0772,REBGLO,0.012,0.976,0.012,WILD
0.2023,REBGLO,0.011,0.977,0.013,WILD
-0.4939,REBGLO,0.017,0.974,0.009,WILD
-0.0772,REBGLO,0.005,0.991,0.004,WILD
0.9842,REBGLO,0.021,0.79,0.189,WILD
0.9311,REBGLO,0.004,0.93,0.066,WILD
0.25,REBGLO,0.069,0.862,0.069,WILD
0.9669,REBGLO,0.0,0.863,0.137,WILD
-0.9935,REBGLO,0.129,0.806,0.065,WILD
0.9945,REBGLO,0.026,0.886,0.087,WILD
-0.7243,REBGLO,0.042,0.958,0.0,WILD
0.9905,REBGLO,0.039,0.784,0.177,WILD
-0.5423,REBGLO,0.198,0.733,0.07,WILD
0.34,REBGLO,0.0,0.982,0.018,WILD
-0.5423,REBGLO,0.198,0.733,0.07,WILD
0.9956,REBGLO,0.009,0.818,0.174,WILD
0.7964,REBGLO,0.023,0.915,0.062,WILD
-0.594,REBGLO,0.097,0.903,0.0,WILD
0.9326,REBGLO,0.021,0.881,0.097,WILD
-0.6144,REBGLO,0.061,0.885,0.054,WILD
0.9659,REBGLO,0.01,0.91,0.08,WILD
0.9882,REBGLO,0.015,0.89,0.095,WILD
0.9794,REBGLO,0.0,0.899,0.101,WILD
0.9531,REBGLO,0.051,0.837,0.112,WILD
