compound,name,negative,neutral,positive,ticker
0.9976,REBGLO,0.004,0.839,0.157,MCO
0.931,REBGLO,0.0,0.854,0.146,MCO
0.9976,REBGLO,0.004,0.84,0.156,MCO
-0.8271,REBGLO,0.047,0.938,0.014,MCO
0.8286,REBGLO,0.0,0.981,0.019,MCO
0.9948,REBGLO,0.043,0.846,0.111,MCO
0.8689,REBGLO,0.109,0.755,0.136,MCO
0.8689,REBGLO,0.109,0.755,0.136,MCO
0.4215,REBGLO,0.0,0.933,0.067,MCO
0.7983,REBGLO,0.01,0.965,0.025,MCO
0.0772,REBGLO,0.015,0.97,0.016,MCO
0.6929,REBGLO,0.032,0.857,0.11,MCO
0.0,REBGLO,0.0,1.0,0.0,MCO
0.0,REBGLO,0.0,1.0,0.0,MCO
0.2342,REBGLO,0.02,0.961,0.019,MCO
0.9761,REBGLO,0.005,0.883,0.112,MCO
0.9993,REBGLO,0.039,0.863,0.098,MCO
0.9761,REBGLO,0.005,0.882,0.112,MCO
0.944,REBGLO,0.019,0.877,0.105,MCO
0.944,REBGLO,0.018,0.879,0.102,MCO
0.944,REBGLO,0.019,0.872,0.108,MCO
0.9687,REBGLO,0.008,0.895,0.097,MCO
0.9735,REBGLO,0.005,0.884,0.111,MCO
0.0,REBGLO,0.0,1.0,0.0,MCO
0.9916,REBGLO,0.003,0.898,0.099,MCO
0.9926,REBGLO,0.003,0.898,0.099,MCO
0.9916,REBGLO,0.003,0.898,0.1,MCO
0.9916,REBGLO,0.003,0.898,0.1,MCO
0.6544,REBGLO,0.051,0.795,0.153,MCO
0.9916,REBGLO,0.003,0.898,0.099,MCO
0.9916,REBGLO,0.003,0.898,0.1,MCO
0.0,REBGLO,0.0,1.0,0.0,MCO
0.9916,REBGLO,0.003,0.898,0.099,MCO
0.9537,REBGLO,0.01,0.881,0.109,MCO
0.9982,REBGLO,0.067,0.854,0.079,MCO
0.9923,REBGLO,0.003,0.893,0.105,MCO
0.9616,REBGLO,0.01,0.873,0.117,MCO
0.9274,REBGLO,0.006,0.914,0.08,MCO
0.9522,REBGLO,0.026,0.864,0.11,MCO
-0.0772,REBGLO,0.021,0.961,0.018,MCO
0.4588,REBGLO,0.005,0.98,0.015,MCO
0.7579,REBGLO,0.0,0.983,0.017,MCO
0.2263,REBGLO,0.0,0.995,0.005,MCO
-0.0772,REBGLO,0.006,0.989,0.005,MCO
0.5719,REBGLO,0.0,0.988,0.012,MCO
0.8559,REBGLO,0.013,0.95,0.037,MCO
-0.25,REBGLO,0.011,0.981,0.008,MCO
-0.2263,REBGLO,0.015,0.975,0.011,MCO
-0.2263,REBGLO,0.015,0.974,0.011,MCO
-0.3818,REBGLO,0.019,0.968,0.013,MCO
0.0772,REBGLO,0.011,0.978,0.011,MCO
0.0772,REBGLO,0.011,0.978,0.011,MCO
0.0772,REBGLO,0.011,0.977,0.012,MCO
0.9136,REBGLO,0.034,0.891,0.076,MCO
0.0772,REBGLO,0.01,0.979,0.011,MCO
-0.2263,REBGLO,0.016,0.973,0.011,MCO
-0.0772,REBGLO,0.006,0.989,0.005,MCO
-0.4767,REBGLO,0.02,0.969,0.011,MCO
0.9616,REBGLO,0.01,0.873,0.117,MCO
0.7125,REBGLO,0.014,0.962,0.024,MCO
-0.3612,REBGLO,0.015,0.978,0.007,MCO
0.2263,REBGLO,0.0,0.994,0.006,MCO
0.9584,REBGLO,0.005,0.905,0.09,MCO
0.0772,REBGLO,0.011,0.977,0.012,MCO
-0.5719,REBGLO,0.015,0.981,0.004,MCO
-0.5719,REBGLO,0.015,0.981,0.004,MCO
1.0,REBGLO,0.027,0.824,0.149,MCO
-0.0772,REBGLO,0.005,0.99,0.005,MCO
0.9986,REBGLO,0.04,0.759,0.201,MCO
0.2846,REBGLO,0.077,0.843,0.081,MCO
0.9986,REBGLO,0.053,0.662,0.285,MCO
0.3612,REBGLO,0.007,0.977,0.015,MCO
-0.0772,REBGLO,0.007,0.987,0.006,MCO
0.5106,REBGLO,0.06,0.806,0.134,MCO
0.9471,REBGLO,0.071,0.8,0.129,MCO
1.0,REBGLO,0.025,0.825,0.15,MCO
-0.0772,REBGLO,0.007,0.988,0.006,MCO
0.9451,REBGLO,0.007,0.898,0.096,MCO
0.9977,REBGLO,0.016,0.835,0.149,MCO
0.9969,REBGLO,0.007,0.862,0.132,MCO
0.9967,REBGLO,0.007,0.856,0.137,MCO
0.9967,REBGLO,0.007,0.858,0.135,MCO
0.9951,REBGLO,0.009,0.855,0.136,MCO
0.9964,REBGLO,0.004,0.862,0.135,MCO
0.9969,REBGLO,0.007,0.855,0.138,MCO
0.0,REBGLO,0.0,1.0,0.0,MCO
0.9967,REBGLO,0.007,0.858,0.135,MCO
0.9969,REBGLO,0.007,0.855,0.138,MCO
0.9942,REBGLO,0.012,0.903,0.086,MCO
0.9967,REBGLO,0.007,0.857,0.136,MCO
0.9967,REBGLO,0.007,0.858,0.135,MCO
0.9695,REBGLO,0.004,0.918,0.077,MCO
0.9789,REBGLO,0.012,0.902,0.087,MCO
0.9695,REBGLO,0.004,0.921,0.075,MCO
0.9695,REBGLO,0.004,0.926,0.07,MCO
0.9777,REBGLO,0.004,0.919,0.077,MCO
0.9968,REBGLO,0.007,0.851,0.142,MCO
0.9812,REBGLO,0.004,0.903,0.093,MCO
0.9759,REBGLO,0.015,0.881,0.104,MCO
0.0772,REBGLO,0.013,0.973,0.014,MCO
