compound,name,negative,neutral,positive,ticker
0.9972,REBGLO,0.022,0.895,0.083,TYPE
0.9996,REBGLO,0.074,0.817,0.109,TYPE
0.9158,REBGLO,0.027,0.882,0.091,TYPE
0.9945,REBGLO,0.026,0.886,0.087,TYPE
0.9552,REBGLO,0.033,0.871,0.095,TYPE
-0.9994,REBGLO,0.194,0.742,0.064,TYPE
0.9994,REBGLO,0.009,0.938,0.053,TYPE
0.9971,REBGLO,0.015,0.895,0.089,TYPE
0.9991,REBGLO,0.049,0.824,0.127,TYPE
0.9843,REBGLO,0.028,0.838,0.134,TYPE
-0.494,REBGLO,0.044,0.917,0.039,TYPE
0.7272,REBGLO,0.044,0.902,0.054,TYPE
0.9816,REBGLO,0.016,0.867,0.118,TYPE
0.4871,REBGLO,0.0,0.982,0.018,TYPE
0.0516,REBGLO,0.046,0.895,0.059,TYPE
-0.6486,REBGLO,0.29,0.71,0.0,TYPE
0.9413,REBGLO,0.011,0.949,0.04,TYPE
0.9984,REBGLO,0.035,0.911,0.054,TYPE
0.9992,REBGLO,0.044,0.814,0.142,TYPE
0.9671,REBGLO,0.052,0.851,0.097,TYPE
1.0,REBGLO,0.017,0.825,0.158,TYPE
0.9998,REBGLO,0.024,0.86,0.117,TYPE
0.9923,REBGLO,0.043,0.859,0.098,TYPE
0.999,REBGLO,0.048,0.837,0.115,TYPE
0.9997,REBGLO,0.027,0.861,0.113,TYPE
-1.0,REBGLO,0.153,0.766,0.081,TYPE
0.9997,REBGLO,0.021,0.851,0.128,TYPE
0.9999,REBGLO,0.015,0.856,0.128,TYPE
0.9993,REBGLO,0.021,0.886,0.092,TYPE
1.0,REBGLO,0.053,0.852,0.094,TYPE
1.0,REBGLO,0.065,0.821,0.114,TYPE
0.9999,REBGLO,0.044,0.829,0.127,TYPE
0.9565,REBGLO,0.044,0.82,0.137,TYPE
0.9992,REBGLO,0.035,0.866,0.099,TYPE
0.9926,REBGLO,0.007,0.903,0.089,TYPE
0.9818,REBGLO,0.019,0.935,0.046,TYPE
0.9794,REBGLO,0.049,0.891,0.06,TYPE
0.9985,REBGLO,0.029,0.807,0.164,TYPE
0.9565,REBGLO,0.044,0.82,0.137,TYPE
0.9576,REBGLO,0.011,0.912,0.077,TYPE
0.9977,REBGLO,0.021,0.813,0.166,TYPE
0.9413,REBGLO,0.011,0.949,0.04,TYPE
0.9413,REBGLO,0.011,0.949,0.04,TYPE
0.9974,REBGLO,0.036,0.843,0.121,TYPE
-0.9925,REBGLO,0.077,0.855,0.067,TYPE
0.0258,REBGLO,0.155,0.68,0.165,TYPE
0.0258,REBGLO,0.156,0.678,0.166,TYPE
0.9992,REBGLO,0.029,0.852,0.119,TYPE
0.0,REBGLO,0.0,1.0,0.0,TYPE
0.0772,REBGLO,0.0,0.983,0.017,TYPE
0.2905,REBGLO,0.0,0.99,0.01,TYPE
0.2905,REBGLO,0.0,0.99,0.01,TYPE
-0.2263,REBGLO,0.008,0.988,0.004,TYPE
0.9565,REBGLO,0.044,0.82,0.137,TYPE
0.9565,REBGLO,0.044,0.82,0.137,TYPE
-1.0,REBGLO,0.089,0.883,0.029,TYPE
-0.9993,REBGLO,0.188,0.747,0.066,TYPE
0.9925,REBGLO,0.023,0.859,0.118,TYPE
0.9934,REBGLO,0.026,0.856,0.118,TYPE
0.9928,REBGLO,0.022,0.865,0.113,TYPE
-0.8619,REBGLO,0.038,0.944,0.018,TYPE
0.9202,REBGLO,0.025,0.888,0.087,TYPE
-0.4767,REBGLO,0.118,0.818,0.064,TYPE
0.9937,REBGLO,0.018,0.866,0.116,TYPE
0.9921,REBGLO,0.012,0.861,0.127,TYPE
0.9993,REBGLO,0.0,0.787,0.213,TYPE
0.9988,REBGLO,0.028,0.852,0.12,TYPE
0.9979,REBGLO,0.029,0.775,0.196,TYPE
0.0258,REBGLO,0.153,0.684,0.163,TYPE
0.8418,REBGLO,0.042,0.835,0.123,TYPE
0.997,REBGLO,0.007,0.9,0.093,TYPE
0.0258,REBGLO,0.154,0.68,0.165,TYPE
0.9714,REBGLO,0.008,0.834,0.159,TYPE
0.997,REBGLO,0.004,0.827,0.168,TYPE
0.9376,REBGLO,0.041,0.881,0.078,TYPE
-0.6962,REBGLO,0.103,0.79,0.107,TYPE
0.989,REBGLO,0.02,0.927,0.054,TYPE
0.886,REBGLO,0.044,0.833,0.123,TYPE
0.2263,REBGLO,0.06,0.874,0.066,TYPE
0.9859,REBGLO,0.035,0.88,0.086,TYPE
0.7676,REBGLO,0.005,0.989,0.006,TYPE
-0.9642,REBGLO,0.127,0.766,0.107,TYPE
0.8924,REBGLO,0.059,0.855,0.086,TYPE
0.9736,REBGLO,0.086,0.793,0.121,TYPE
0.9671,REBGLO,0.052,0.851,0.097,TYPE
1.0,REBGLO,0.029,0.825,0.146,TYPE
0.6908,REBGLO,0.0,0.939,0.061,TYPE
-0.09,REBGLO,0.153,0.685,0.162,TYPE
0.997,REBGLO,0.004,0.827,0.168,TYPE
0.9994,REBGLO,0.024,0.87,0.106,TYPE
-0.0,REBGLO,0.066,0.848,0.086,TYPE
0.8885,REBGLO,0.0,0.947,0.053,TYPE
0.9631,REBGLO,0.014,0.937,0.048,TYPE
0.9995,REBGLO,0.075,0.812,0.113,TYPE
0.824,REBGLO,0.0,0.921,0.079,TYPE
0.4751,REBGLO,0.077,0.847,0.076,TYPE
0.9994,REBGLO,0.027,0.76,0.213,TYPE
0.9979,REBGLO,0.029,0.775,0.196,TYPE
-0.9651,REBGLO,0.083,0.85,0.067,TYPE
0.9625,REBGLO,0.051,0.788,0.161,TYPE
