compound,name,negative,neutral,positive,ticker
0.9996,REBGLO,0.074,0.817,0.109,GVT
0.9854,REBGLO,0.0,0.883,0.117,GVT
0.9956,REBGLO,0.009,0.818,0.174,GVT
0.9976,REBGLO,0.004,0.839,0.157,GVT
0.9978,REBGLO,0.008,0.817,0.176,GVT
0.9978,REBGLO,0.008,0.818,0.174,GVT
0.9976,REBGLO,0.004,0.84,0.156,GVT
0.9927,REBGLO,0.009,0.872,0.119,GVT
0.997,REBGLO,0.0,0.878,0.122,GVT
0.9994,REBGLO,0.074,0.777,0.149,GVT
1.0,REBGLO,0.017,0.825,0.158,GVT
1.0,REBGLO,0.065,0.821,0.114,GVT
0.997,REBGLO,0.003,0.875,0.122,GVT
0.9931,REBGLO,0.008,0.891,0.101,GVT
0.9961,REBGLO,0.026,0.812,0.162,GVT
0.8442,REBGLO,0.038,0.766,0.195,GVT
0.9988,REBGLO,0.046,0.831,0.123,GVT
0.9341,REBGLO,0.023,0.86,0.117,GVT
0.961,REBGLO,0.028,0.853,0.119,GVT
0.9916,REBGLO,0.009,0.878,0.113,GVT
0.999,REBGLO,0.017,0.737,0.247,GVT
0.999,REBGLO,0.017,0.733,0.25,GVT
0.9643,REBGLO,0.034,0.856,0.11,GVT
0.8542,REBGLO,0.028,0.906,0.067,GVT
0.9992,REBGLO,0.019,0.806,0.175,GVT
0.9711,REBGLO,0.046,0.743,0.211,GVT
0.9971,REBGLO,0.017,0.823,0.16,GVT
0.9984,REBGLO,0.03,0.883,0.087,GVT
0.9042,REBGLO,0.026,0.861,0.113,GVT
0.983,REBGLO,0.059,0.846,0.095,GVT
0.9996,REBGLO,0.03,0.838,0.132,GVT
0.9983,REBGLO,0.005,0.857,0.138,GVT
-0.9997,REBGLO,0.064,0.897,0.038,GVT
0.9893,REBGLO,0.073,0.834,0.093,GVT
0.9955,REBGLO,0.024,0.837,0.14,GVT
0.9992,REBGLO,0.019,0.806,0.175,GVT
0.7184,REBGLO,0.006,0.982,0.012,GVT
0.9986,REBGLO,0.007,0.835,0.158,GVT
0.998,REBGLO,0.011,0.821,0.167,GVT
0.9761,REBGLO,0.005,0.883,0.112,GVT
0.9761,REBGLO,0.005,0.882,0.112,GVT
0.9837,REBGLO,0.0,0.857,0.143,GVT
0.944,REBGLO,0.019,0.877,0.105,GVT
0.6597,REBGLO,0.044,0.762,0.193,GVT
0.944,REBGLO,0.018,0.879,0.102,GVT
0.944,REBGLO,0.019,0.872,0.108,GVT
0.9687,REBGLO,0.008,0.895,0.097,GVT
0.9854,REBGLO,0.031,0.763,0.206,GVT
0.998,REBGLO,0.01,0.875,0.116,GVT
0.9735,REBGLO,0.005,0.884,0.111,GVT
0.9906,REBGLO,0.056,0.807,0.137,GVT
0.9916,REBGLO,0.003,0.898,0.099,GVT
0.9926,REBGLO,0.003,0.898,0.099,GVT
0.9916,REBGLO,0.003,0.898,0.1,GVT
0.9916,REBGLO,0.003,0.898,0.1,GVT
0.9916,REBGLO,0.003,0.898,0.099,GVT
0.9916,REBGLO,0.003,0.898,0.1,GVT
0.9771,REBGLO,0.072,0.746,0.182,GVT
0.9999,REBGLO,0.013,0.845,0.141,GVT
0.9916,REBGLO,0.003,0.898,0.099,GVT
0.9537,REBGLO,0.01,0.881,0.109,GVT
0.9968,REBGLO,0.0,0.881,0.119,GVT
0.9998,REBGLO,0.056,0.849,0.095,GVT
0.9805,REBGLO,0.004,0.871,0.125,GVT
0.9923,REBGLO,0.003,0.893,0.105,GVT
0.9616,REBGLO,0.01,0.873,0.117,GVT
-0.8897,REBGLO,0.127,0.798,0.076,GVT
-0.9999,REBGLO,0.12,0.792,0.088,GVT
0.9894,REBGLO,0.041,0.863,0.096,GVT
-0.3254,REBGLO,0.15,0.702,0.148,GVT
0.9522,REBGLO,0.026,0.864,0.11,GVT
1.0,REBGLO,0.049,0.857,0.094,GVT
0.999,REBGLO,0.03,0.833,0.138,GVT
0.9931,REBGLO,0.069,0.822,0.109,GVT
0.9955,REBGLO,0.024,0.837,0.14,GVT
0.9616,REBGLO,0.01,0.873,0.117,GVT
0.9719,REBGLO,0.009,0.923,0.069,GVT
0.9989,REBGLO,0.025,0.871,0.104,GVT
0.9584,REBGLO,0.005,0.905,0.09,GVT
0.6832,REBGLO,0.036,0.874,0.09,GVT
0.8709,REBGLO,0.054,0.874,0.072,GVT
0.6597,REBGLO,0.044,0.762,0.193,GVT
0.9965,REBGLO,0.013,0.802,0.185,GVT
0.9973,REBGLO,0.012,0.796,0.192,GVT
0.999,REBGLO,0.006,0.845,0.149,GVT
0.9995,REBGLO,0.023,0.871,0.106,GVT
0.4599,REBGLO,0.04,0.874,0.086,GVT
0.9736,REBGLO,0.068,0.804,0.127,GVT
0.9978,REBGLO,0.015,0.814,0.171,GVT
1.0,REBGLO,0.023,0.834,0.143,GVT
0.9805,REBGLO,0.02,0.859,0.12,GVT
0.9678,REBGLO,0.0,0.93,0.07,GVT
0.9451,REBGLO,0.007,0.898,0.096,GVT
0.9119,REBGLO,0.036,0.917,0.046,GVT
-0.0498,REBGLO,0.052,0.891,0.058,GVT
0.9994,REBGLO,0.067,0.838,0.095,GVT
0.9977,REBGLO,0.016,0.835,0.149,GVT
0.9969,REBGLO,0.007,0.862,0.132,GVT
0.9967,REBGLO,0.007,0.856,0.137,GVT
0.9967,REBGLO,0.007,0.858,0.135,GVT
