compound,name,negative,neutral,positive,ticker
-1.0,REBGLO,0.153,0.766,0.081,MIC
0.7676,REBGLO,0.005,0.989,0.006,MIC
-0.9651,REBGLO,0.083,0.85,0.067,MIC
-0.9987,REBGLO,0.07,0.879,0.05,MIC
-0.9986,REBGLO,0.071,0.881,0.048,MIC
-0.9981,REBGLO,0.071,0.88,0.049,MIC
-0.999,REBGLO,0.072,0.878,0.05,MIC
-0.9979,REBGLO,0.067,0.886,0.047,MIC
-0.9579,REBGLO,0.07,0.871,0.058,MIC
-0.998,REBGLO,0.069,0.883,0.048,MIC
-0.9986,REBGLO,0.066,0.885,0.048,MIC
0.9979,REBGLO,0.005,0.978,0.017,MIC
-0.9965,REBGLO,0.08,0.866,0.054,MIC
-0.997,REBGLO,0.078,0.866,0.057,MIC
-0.2278,REBGLO,0.005,0.992,0.004,MIC
-0.4878,REBGLO,0.005,0.991,0.004,MIC
0.9945,REBGLO,0.04,0.839,0.121,MIC
-0.994,REBGLO,0.086,0.853,0.061,MIC
-0.996,REBGLO,0.093,0.857,0.05,MIC
-0.9966,REBGLO,0.098,0.848,0.055,MIC
-0.9538,REBGLO,0.006,0.993,0.001,MIC
0.9712,REBGLO,0.093,0.794,0.113,MIC
0.9945,REBGLO,0.0,0.987,0.013,MIC
