compound,name,negative,neutral,positive,ticker
0.0,REBGLO,0.0,1.0,0.0,IPC
-1.0,REBGLO,0.089,0.883,0.029,IPC
0.7676,REBGLO,0.005,0.989,0.006,IPC
0.9979,REBGLO,0.005,0.978,0.017,IPC
0.0601,REBGLO,0.025,0.952,0.023,IPC
0.9994,REBGLO,0.009,0.935,0.056,IPC
-0.9997,REBGLO,0.088,0.888,0.024,IPC
0.9985,REBGLO,0.009,0.952,0.039,IPC
0.9982,REBGLO,0.012,0.948,0.04,IPC
-0.2278,REBGLO,0.005,0.992,0.004,IPC
-0.4878,REBGLO,0.005,0.991,0.004,IPC
-0.9956,REBGLO,0.166,0.765,0.068,IPC
0.8885,REBGLO,0.02,0.954,0.027,IPC
0.7925,REBGLO,0.006,0.969,0.026,IPC
0.4084,REBGLO,0.046,0.866,0.089,IPC
-0.9998,REBGLO,0.091,0.885,0.024,IPC
-0.8751,REBGLO,0.046,0.918,0.035,IPC
-0.9395,REBGLO,0.1,0.799,0.102,IPC
0.9768,REBGLO,0.018,0.859,0.123,IPC
0.3612,REBGLO,0.006,0.982,0.012,IPC
-0.9538,REBGLO,0.006,0.993,0.001,IPC
-0.2023,REBGLO,0.007,0.987,0.005,IPC
0.9828,REBGLO,0.017,0.893,0.089,IPC
0.9945,REBGLO,0.0,0.987,0.013,IPC
-0.9989,REBGLO,0.054,0.944,0.001,IPC
