compound,name,negative,neutral,positive,ticker
0.9996,REBGLO,0.074,0.817,0.109,BLS
0.9945,REBGLO,0.026,0.886,0.087,BLS
0.9659,REBGLO,0.01,0.91,0.08,BLS
0.9531,REBGLO,0.01,0.919,0.07,BLS
0.8316,REBGLO,0.016,0.92,0.064,BLS
0.9997,REBGLO,0.021,0.851,0.128,BLS
0.9999,REBGLO,0.044,0.829,0.127,BLS
0.9944,REBGLO,0.024,0.877,0.1,BLS
0.9768,REBGLO,0.016,0.846,0.138,BLS
-0.8201,REBGLO,0.089,0.849,0.062,BLS
0.9948,REBGLO,0.043,0.846,0.111,BLS
0.9266,REBGLO,0.048,0.861,0.09,BLS
0.7637,REBGLO,0.019,0.89,0.09,BLS
-0.7556,REBGLO,0.089,0.853,0.059,BLS
0.8481,REBGLO,0.026,0.908,0.066,BLS
1.0,REBGLO,0.026,0.707,0.267,BLS
0.9946,REBGLO,0.024,0.872,0.103,BLS
0.9001,REBGLO,0.022,0.907,0.071,BLS
0.8542,REBGLO,0.028,0.906,0.067,BLS
0.9937,REBGLO,0.039,0.874,0.087,BLS
0.9612,REBGLO,0.044,0.86,0.096,BLS
0.9978,REBGLO,0.03,0.847,0.123,BLS
0.9939,REBGLO,0.039,0.873,0.088,BLS
-0.8164,REBGLO,0.065,0.905,0.03,BLS
0.9723,REBGLO,0.026,0.823,0.151,BLS
0.8481,REBGLO,0.029,0.896,0.075,BLS
0.9372,REBGLO,0.0,0.914,0.086,BLS
0.9465,REBGLO,0.063,0.784,0.153,BLS
0.8906,REBGLO,0.022,0.904,0.074,BLS
0.9994,REBGLO,0.027,0.86,0.113,BLS
0.989,REBGLO,0.084,0.798,0.118,BLS
0.9965,REBGLO,0.059,0.827,0.114,BLS
0.9937,REBGLO,0.039,0.874,0.087,BLS
0.9955,REBGLO,0.018,0.889,0.093,BLS
0.7717,REBGLO,0.007,0.939,0.054,BLS
1.0,REBGLO,0.054,0.795,0.151,BLS
0.9881,REBGLO,0.113,0.761,0.127,BLS
0.999,REBGLO,0.041,0.842,0.117,BLS
0.9941,REBGLO,0.023,0.878,0.099,BLS
0.9998,REBGLO,0.076,0.755,0.17,BLS
0.9411,REBGLO,0.027,0.86,0.112,BLS
0.5719,REBGLO,0.0,0.894,0.106,BLS
0.996,REBGLO,0.03,0.877,0.093,BLS
0.9751,REBGLO,0.081,0.821,0.098,BLS
0.9746,REBGLO,0.069,0.836,0.096,BLS
0.9876,REBGLO,0.019,0.892,0.09,BLS
0.9962,REBGLO,0.032,0.866,0.101,BLS
0.9999,REBGLO,0.027,0.794,0.179,BLS
0.9962,REBGLO,0.032,0.867,0.101,BLS
0.9955,REBGLO,0.025,0.831,0.144,BLS
0.9964,REBGLO,0.029,0.881,0.09,BLS
0.9933,REBGLO,0.04,0.872,0.088,BLS
0.9955,REBGLO,0.025,0.83,0.145,BLS
0.9962,REBGLO,0.032,0.866,0.102,BLS
0.9509,REBGLO,0.034,0.893,0.073,BLS
-0.9067,REBGLO,0.077,0.856,0.066,BLS
0.9933,REBGLO,0.04,0.872,0.088,BLS
-0.86,REBGLO,0.077,0.853,0.07,BLS
-0.9999,REBGLO,0.12,0.792,0.088,BLS
0.8481,REBGLO,0.048,0.868,0.084,BLS
-0.7736,REBGLO,0.073,0.856,0.071,BLS
-0.7736,REBGLO,0.073,0.856,0.071,BLS
0.9891,REBGLO,0.068,0.818,0.114,BLS
0.9975,REBGLO,0.097,0.79,0.112,BLS
0.9969,REBGLO,0.029,0.878,0.093,BLS
-0.9999,REBGLO,0.115,0.803,0.082,BLS
-0.9067,REBGLO,0.077,0.856,0.066,BLS
0.9997,REBGLO,0.042,0.865,0.093,BLS
-0.9981,REBGLO,0.116,0.83,0.054,BLS
0.9996,REBGLO,0.024,0.888,0.089,BLS
0.9964,REBGLO,0.029,0.879,0.091,BLS
0.9454,REBGLO,0.009,0.978,0.013,BLS
-0.3096,REBGLO,0.057,0.88,0.063,BLS
0.9954,REBGLO,0.012,0.908,0.08,BLS
-0.9067,REBGLO,0.077,0.856,0.066,BLS
0.9429,REBGLO,0.058,0.819,0.123,BLS
0.9837,REBGLO,0.044,0.813,0.143,BLS
0.9997,REBGLO,0.026,0.887,0.087,BLS
-0.3009,REBGLO,0.061,0.892,0.047,BLS
0.608,REBGLO,0.075,0.812,0.113,BLS
0.608,REBGLO,0.075,0.812,0.113,BLS
0.9995,REBGLO,0.023,0.871,0.106,BLS
0.9986,REBGLO,0.053,0.662,0.285,BLS
-0.9406,REBGLO,0.083,0.854,0.063,BLS
0.9963,REBGLO,0.031,0.867,0.101,BLS
0.9955,REBGLO,0.024,0.838,0.139,BLS
0.6435,REBGLO,0.046,0.847,0.108,BLS
0.769,REBGLO,0.0,0.886,0.114,BLS
0.891,REBGLO,0.016,0.923,0.061,BLS
1.0,REBGLO,0.023,0.834,0.143,BLS
0.9995,REBGLO,0.057,0.812,0.131,BLS
0.9061,REBGLO,0.012,0.868,0.12,BLS
0.825,REBGLO,0.022,0.881,0.097,BLS
0.9414,REBGLO,0.034,0.833,0.133,BLS
0.9022,REBGLO,0.03,0.89,0.08,BLS
0.9061,REBGLO,0.012,0.868,0.12,BLS
0.9218,REBGLO,0.039,0.878,0.083,BLS
0.9782,REBGLO,0.024,0.907,0.069,BLS
-0.9964,REBGLO,0.098,0.806,0.095,BLS
-0.9964,REBGLO,0.098,0.806,0.095,BLS
