compound,name,negative,neutral,positive,ticker
0.9979,REBGLO,0.005,0.978,0.017,VT
-0.9997,REBGLO,0.088,0.888,0.024,VT
0.9755,REBGLO,0.027,0.926,0.048,VT
0.34,REBGLO,0.016,0.963,0.021,VT
0.9981,REBGLO,0.015,0.95,0.035,VT
-0.9998,REBGLO,0.091,0.885,0.024,VT
-0.9434,REBGLO,0.025,0.961,0.014,VT
0.9989,REBGLO,0.035,0.847,0.117,VT
-0.9538,REBGLO,0.006,0.993,0.001,VT
1.0,REBGLO,0.054,0.793,0.153,VT
1.0,REBGLO,0.054,0.793,0.153,VT
0.9945,REBGLO,0.0,0.987,0.013,VT
0.9432,REBGLO,0.04,0.916,0.044,VT
0.9432,REBGLO,0.04,0.916,0.044,VT
