compound,name,negative,neutral,positive,ticker
0.9933,REBGLO,0.04,0.872,0.088,BETH
0.9933,REBGLO,0.04,0.872,0.088,BETH
0.9995,REBGLO,0.057,0.812,0.131,BETH
0.9604,REBGLO,0.021,0.916,0.063,BETH
0.9604,REBGLO,0.021,0.917,0.063,BETH
0.9413,REBGLO,0.026,0.912,0.062,BETH
0.9643,REBGLO,0.02,0.917,0.063,BETH
-0.9998,REBGLO,0.109,0.801,0.091,BETH
0.9604,REBGLO,0.021,0.915,0.064,BETH
-0.9998,REBGLO,0.109,0.801,0.091,BETH
