FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate,Urban,LATracts_half,LATracts1,LATracts10,LATracts20,Pct_in_100yr,Zip,Rating,Socioeconomic,Housing - Disability,Minority Status - Language,Housing - Transportation,SVI INDEX
48201252000,2016.0,14788.0,2.2,120711.0,228100.0,11.0,1.52,1.0,1.0,1.0,0.0,0.0,0.0,,,0.1945,0.2558,0.4723,0.2527,0.2276
48201252100,2016.0,1927.0,0.6,71481.0,92700.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.181818182,,,0.4161,0.3974,0.5489999999999999,0.2092,0.3555
48201252200,2016.0,7763.0,8.47,48630.0,108400.0,12.0,1.07,1.0,1.0,1.0,0.0,0.0,0.413755459,77049.0,5.0,0.4974,0.1906,0.7549,0.8359,0.6046
48201252301,2016.0,9509.0,15.22,53542.0,99800.0,11.0,1.35,1.0,1.0,1.0,0.0,0.0,0.028290766,,,0.5983,0.5777,0.7392,0.2855,0.5582
48201252302,2016.0,12636.0,7.21,66515.0,111000.0,10.0,1.15,1.0,1.0,1.0,0.0,0.0,0.02473087,77049.0,6.0,0.6582,0.2569,0.7933,0.4041,0.5664
48201252400,2016.0,6631.0,19.28,47273.0,80900.0,11.0,1.66,1.0,1.0,0.0,0.0,0.0,0.131741821,,,0.8024,0.8617,0.7673,0.2514,0.7061
48201252500,2016.0,4328.0,31.11,37188.0,55000.0,22.0,2.95,1.0,1.0,1.0,0.0,0.0,0.115061409,,,0.9444,0.4704,0.7304,0.8102,0.8505
48201252600,2016.0,7223.0,23.68,41017.0,80200.0,20.0,2.01,1.0,1.0,1.0,0.0,0.0,0.06326129700000001,,,0.8621,0.6032,0.833,0.6993,0.8255
48201252700,2016.0,4165.0,16.5,46837.0,117700.0,15.0,2.9,0.0,0.0,0.0,0.0,0.0,0.157831325,,,0.602,0.8224,0.4005,0.669,0.642
48201252800,2016.0,7258.0,19.48,39432.0,79500.0,15.0,2.36,0.0,0.0,0.0,0.0,0.0,0.08490566,,,0.8295,0.9007,0.6887,0.6408,0.8294
48201252900,2016.0,8109.0,11.55,53571.0,86900.0,33.0,3.49,1.0,1.0,1.0,0.0,0.0,0.076296055,,,0.6183,0.7482,0.3909,0.7185,0.644
48201253000,2016.0,4053.0,3.49,57899.0,92600.0,21.0,4.15,1.0,1.0,1.0,0.0,0.0,0.419631094,,,0.6938,0.6528,0.5563,0.6008,0.6612
48201253100,2016.0,9983.0,4.96,89261.0,131800.0,9.0,3.2,1.0,1.0,1.0,0.0,0.0,0.000772798,,,0.3177,0.2194,0.4908,0.058,0.1781
48201253200,2016.0,10591.0,17.54,59361.0,147700.0,37.0,2.8,0.0,0.0,0.0,0.0,0.0,0.036363636,,,0.6162,0.7272,0.5473,0.5776,0.6311
48201253300,2016.0,3551.0,5.75,76554.0,124400.0,5.0,2.54,1.0,1.0,1.0,0.0,0.0,0.08600583099999999,,,0.423,0.8078,0.2928,0.1065,0.3286
48201253400,2016.0,678.0,7.07,45329.0,83500.0,3.0,2.16,1.0,1.0,1.0,0.0,0.0,0.0,,,0.4531,0.8425,0.6665,0.9988,0.8478
48201253500,2016.0,8528.0,21.81,38834.0,88800.0,36.0,2.27,1.0,1.0,1.0,0.0,0.0,0.001568381,,,0.5734,0.5579999999999999,0.7120000000000001,0.8931,0.7299
48201253600,2016.0,5569.0,23.65,42885.0,186300.0,69.0,4.12,1.0,1.0,0.0,0.0,0.0,0.033170732,,,0.591,0.4518,0.7145,0.8284,0.6906
48201253700,2016.0,5517.0,9.39,57283.0,110500.0,13.0,0.89,1.0,1.0,0.0,0.0,0.0,0.0004347830000000001,,,0.5327,0.4773,0.6206,0.9365,0.7004
48201253800,2016.0,7698.0,21.82,51869.0,96300.0,60.0,7.53,1.0,1.0,1.0,0.0,0.0,0.0,,,0.7466,0.7153,0.6129,0.7168,0.7447
48201253900,2016.0,4309.0,20.38,44402.0,103400.0,47.0,4.75,1.0,1.0,0.0,0.0,0.0,0.005714286,,,0.7055,0.9224,0.4317,0.8045,0.7722
48201254000,2016.0,4372.0,11.59,44728.0,89800.0,43.0,6.66,1.0,1.0,0.0,0.0,0.0,0.005025126,,,0.4076,0.8833,0.6131,0.8522,0.6952
48201254100,2016.0,5759.0,20.21,39449.0,66200.0,22.0,2.46,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8132,0.9287,0.7061,0.9397,0.9326
48201254200,2016.0,2807.0,17.66,44714.0,59900.0,13.0,3.81,1.0,1.0,1.0,0.0,0.0,0.0,,,0.8289,0.9521,0.8632,0.3076,0.7983
48201254300,2016.0,4959.0,26.34,32659.0,68400.0,23.0,2.84,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8527,0.8019,0.7051,0.8495,0.8793
48201254400,2016.0,3049.0,31.62,27128.0,47400.0,20.0,4.95,1.0,1.0,1.0,0.0,0.0,0.0,,,0.9678,0.8521,0.9007,0.7039,0.9294
48201254500,2016.0,2382.0,22.18,43125.0,59300.0,21.0,5.53,1.0,1.0,1.0,0.0,0.0,0.042363434000000005,,,0.8109,0.7683,0.8052,0.805,0.8637
48201254600,2016.0,4356.0,21.61,40302.0,63700.0,19.0,3.75,1.0,1.0,1.0,0.0,0.0,0.122317597,,,0.7165,0.5641,0.8574,0.4514,0.6845
48201254700,2016.0,2677.0,10.51,63203.0,133900.0,26.0,6.9,1.0,1.0,1.0,0.0,0.0,0.09375,,,0.5446,0.8341,0.4059,0.8753,0.696
48201310100,2016.0,5626.0,47.34,37102.0,218500.0,47.0,2.4,1.0,1.0,1.0,0.0,0.0,0.0,77003.0,6.0,0.7295,0.128,0.7633,0.8933,0.7065
48201310200,2016.0,1595.0,4.24,101875.0,250800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0762,0.0071,0.4127,0.2481,0.0512
48201310300,2016.0,4366.0,18.03,41381.0,153600.0,19.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,77023.0,6.5,0.6436,0.1027,0.7829999999999999,0.4112,0.5006
48201310400,2016.0,3628.0,37.82,25706.0,85700.0,14.0,1.68,1.0,1.0,1.0,0.0,0.0,0.0,,,0.7786,0.7906,0.9701,0.4899,0.8031
48201310500,2016.0,5024.0,25.93,34129.0,86200.0,20.0,1.97,1.0,1.0,0.0,0.0,0.0,0.0,77011.0,4.0,0.9553,0.909,0.9608,0.9468,0.9879
48201310600,2016.0,5646.0,19.58,35038.0,102400.0,24.0,2.02,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8001,0.6695,0.925,0.4026,0.7461
48201310700,2016.0,3813.0,25.28,42128.0,118000.0,17.0,2.25,1.0,1.0,0.0,0.0,0.0,0.03271028,77023.0,6.0,0.6683,0.411,0.8586,0.9016,0.7848
48201310800,2016.0,2461.0,32.68,24798.0,133200.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.030273438,77023.0,7.0,0.868,0.4526,0.9541,0.9259,0.9044
48201310900,2016.0,5380.0,35.07,24452.0,80400.0,28.0,2.22,1.0,1.0,0.0,0.0,0.0,0.008510638000000001,77011.0,5.0,0.8763,0.8216,0.9793,0.9505,0.9702
48201311000,2016.0,7398.0,35.92,26992.0,83500.0,43.0,3.61,1.0,1.0,0.0,0.0,0.0,0.0,77011.0,4.0,0.9392,0.5273,0.977,0.5264,0.8334
48201311100,2016.0,5894.0,15.4,36321.0,76700.0,20.0,1.98,1.0,1.0,1.0,0.0,0.0,0.012512031000000002,77012.0,8.0,0.7717,0.8057,0.9943,0.7943,0.8948
48201311200,2016.0,5327.0,24.05,36769.0,97700.0,20.0,2.24,1.0,0.0,0.0,0.0,0.0,0.106274732,,,0.8488,0.6737,0.8779,0.6001,0.8140000000000001
48201311300,2016.0,4943.0,21.68,41818.0,95400.0,4.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,77012.0,8.0,0.723,0.2725,0.9432,0.2748,0.5925
48201311400,2016.0,1595.0,30.25,48221.0,83600.0,9.0,3.27,1.0,1.0,0.0,0.0,0.0,0.0,77012.0,5.0,0.8216,0.4087,0.9627,0.5586,0.7609999999999999
48201311500,2016.0,7112.0,22.2,42372.0,84500.0,20.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,77012.0,6.0,0.8757,0.3677,0.9851,0.5527,0.7837
48201311600,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,77012.0,5.5,0.9054,0.3094,0.9814,0.9931,0.9512
48201311700,2016.0,5558.0,34.2,28732.0,75700.0,33.0,2.61,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8824,0.6842,0.9665,0.9979,0.9846
48201311800,2016.0,4853.0,36.06,33169.0,92700.0,11.0,1.69,1.0,0.0,0.0,0.0,0.0,0.00443459,,,0.9225,0.7022,0.9424,0.7145,0.8935
48201311900,2016.0,2379.0,23.02,39071.0,90900.0,6.0,1.85,1.0,1.0,0.0,0.0,0.0,0.079220779,,,0.8239,0.5379999999999999,0.9223,0.6087,0.7931
48201312000,2016.0,6058.0,2.11,36181.0,228800.0,6.0,0.6,1.0,1.0,1.0,0.0,0.0,,,,0.6754,0.0084,0.305,0.8041,0.3983
48201312100,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,77004.0,6.0,-999.0,0.0021,0.2694,-999.0,-999.0
48201312200,2016.0,2232.0,34.8,21791.0,80600.0,41.0,5.83,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8086,0.4784,0.6766,0.7859999999999999,0.7699
48201312300,2016.0,1819.0,30.48,23424.0,122000.0,29.0,4.22,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8673,0.5513,0.7859,0.7653,0.8265
48201312400,2016.0,2152.0,38.31,19330.0,79000.0,24.0,3.08,1.0,1.0,0.0,0.0,0.0,0.0,77004.0,3.0,0.8868,0.7099,0.6514,0.3924,0.7196
48201312500,2016.0,3752.0,16.52,80592.0,247800.0,10.0,1.02,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3677,0.0142,0.5109,0.7995,0.3257
48201312600,2016.0,7102.0,5.87,115444.0,349800.0,12.0,0.44,1.0,0.0,0.0,0.0,0.0,0.191042687,77004.0,6.0,0.0913,0.0157,0.5741,0.7306,0.2125
48201312700,2016.0,2032.0,18.12,46125.0,123400.0,25.0,3.75,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3815,0.1458,0.3995,0.2708,0.2679
48201312800,2016.0,2334.0,59.78,14149.0,117300.0,24.0,4.36,1.0,1.0,1.0,0.0,0.0,0.0,,,0.9434,0.3531,0.5163,0.9676,0.8537
48201312900,2016.0,3511.0,24.08,34863.0,184300.0,31.0,2.6,1.0,1.0,1.0,0.0,0.0,0.046622265,77004.0,4.0,0.7123,0.5181,0.4709,0.9541,0.7601
48201313000,2016.0,2569.0,6.63,37074.0,178500.0,49.0,6.08,1.0,1.0,0.0,0.0,0.0,0.039698836,,,0.4955,0.3991,0.4131,0.7415,0.5399
48201313100,2016.0,3193.0,3.35,73586.0,331700.0,9.0,0.75,1.0,1.0,0.0,0.0,0.0,0.146624473,,,0.1255,0.0425,0.4325,0.5156,0.1877
48201313200,2016.0,3938.0,17.97,38098.0,256600.0,60.0,7.29,1.0,1.0,0.0,0.0,0.0,0.10140029,77021.0,3.0,0.5569,0.4574,0.4864,0.7707,0.6023
48201313300,2016.0,2637.0,23.82,38828.0,87600.0,47.0,11.24,1.0,1.0,1.0,0.0,0.0,0.0,77021.0,5.0,0.7234,0.9266,0.5078,0.5554,0.7217
48201313400,2016.0,2937.0,12.82,35284.0,66700.0,40.0,5.71,1.0,1.0,0.0,0.0,0.0,0.0,77021.0,5.0,0.8043,0.7461,0.6814,0.8419,0.8418
48201313500,2016.0,2610.0,33.39,28384.0,59600.0,43.0,9.47,1.0,1.0,0.0,0.0,0.0,0.0,,,0.929,0.8038,0.8073,0.8822,0.937
48201313600,2016.0,4566.0,34.16,30203.0,63100.0,36.0,3.51,1.0,0.0,0.0,0.0,0.0,0.0,77021.0,6.0,0.9045,0.836,0.7635,0.7956,0.901
48201313700,2016.0,2507.0,10.88,40031.0,71700.0,17.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7769,0.7705,0.8176,0.7240000000000001,0.8263
48201313800,2016.0,4490.0,29.38,20900.0,72200.0,93.0,6.09,1.0,1.0,0.0,0.0,0.0,0.0,77021.0,5.0,0.9026,0.8992,0.7545,0.6974,0.8879
48201313900,2016.0,5037.0,8.26,55000.0,127100.0,23.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4199,0.0096,0.3609,0.7012,0.2704
48201314001,2016.0,3045.0,7.5,45991.0,115100.0,5.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,,,0.2425,0.013,0.5134,0.6772,0.2315
48201314002,2016.0,6782.0,14.67,43398.0,115700.0,13.0,0.34,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3516,0.0169,0.4309,0.7718,0.3004
48201314300,2016.0,4326.0,20.79,29953.0,39900.0,48.0,2.41,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6319,0.033,0.5519,0.5316,0.4121
48201314400,2016.0,3440.0,9.6,52426.0,122500.0,1.0,0.07,1.0,1.0,0.0,0.0,0.0,0.170176193,77054.0,5.0,0.1744,0.0073,0.5941,0.4356,0.1553
48201320100,2016.0,2909.0,22.84,30463.0,86700.0,24.0,3.39,1.0,0.0,0.0,0.0,0.0,0.0,77017.0,4.0,0.765,0.1975,0.9791,0.9336,0.8232
48201320200,2016.0,7476.0,29.03,40217.0,71000.0,41.0,3.16,1.0,1.0,0.0,0.0,0.0,0.062333037,77017.0,9.0,0.863,0.4951,0.9478,0.7918,0.861
48201320500,2016.0,4648.0,10.5,43995.0,78900.0,6.0,2.41,1.0,1.0,1.0,0.0,0.0,0.076422764,77017.0,3.0,0.7272,0.493,0.9187,0.1338,0.5774
48201320601,2016.0,2473.0,24.01,37548.0,86200.0,2.0,0.51,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6572,0.3673,0.8622,0.527,0.6436
48201320602,2016.0,4636.0,14.89,37698.0,81100.0,13.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,77017.0,4.0,0.7725,0.4231,0.9351,0.8637,0.8342
48201320700,2016.0,3963.0,11.83,39258.0,114100.0,28.0,2.86,1.0,1.0,0.0,0.0,0.0,0.071516646,,,0.7301,0.7797,0.8708,0.5983,0.7835
48201320800,2016.0,5483.0,18.1,41897.0,80900.0,10.0,1.46,1.0,1.0,0.0,0.0,0.0,0.58490566,,,0.8486,0.6777,0.917,0.9678,0.9447
48201320900,2016.0,7700.0,18.83,45053.0,85700.0,77.0,8.2,1.0,1.0,0.0,0.0,0.0,0.30088495600000004,77034.0,3.0,0.8204,0.4796,0.8647,0.8507,0.8445
48201321000,2016.0,9523.0,26.17,36137.0,92700.0,22.0,2.4,1.0,1.0,0.0,0.0,0.0,0.194590533,77034.0,4.0,0.8607,0.6043,0.8729,0.5918,0.8033
48201321100,2016.0,8166.0,9.63,54563.0,108400.0,21.0,1.75,1.0,1.0,1.0,0.0,0.0,0.001472212,77034.0,3.0,0.5968,0.224,0.7727,0.3825,0.5144
48201321200,2016.0,3531.0,38.99,28144.0,22400.0,17.0,1.71,1.0,1.0,1.0,0.0,0.0,0.0,,,0.9515,0.5401,0.8819,0.9545,0.9468
48201321300,2016.0,6640.0,17.93,38281.0,114700.0,104.0,7.48,1.0,0.0,0.0,0.0,0.0,0.914923292,,,0.8228,0.5409,0.9171,0.8006,0.8489
48201321401,2016.0,4632.0,25.05,35045.0,83000.0,9.0,1.9,1.0,1.0,0.0,0.0,0.0,0.1265625,,,0.8431,0.8486,0.8837,0.4583,0.8132
48201321402,2016.0,4338.0,15.67,62338.0,88900.0,8.0,1.64,1.0,1.0,0.0,0.0,0.0,0.105708245,,,0.7025,0.5478,0.8825,0.5525,0.7104
48201321500,2016.0,2977.0,36.02,25417.0,70300.0,54.0,7.27,1.0,0.0,0.0,0.0,0.0,0.275541796,,,0.9555,0.6258,0.9636,0.9171,0.9534
48201321600,2016.0,7190.0,18.17,53862.0,101000.0,19.0,3.19,1.0,1.0,0.0,0.0,0.0,0.020009761,,,0.7090000000000001,0.7446,0.8291,0.5542,0.743
48201321700,2016.0,3352.0,12.78,55887.0,102600.0,9.0,4.69,1.0,0.0,0.0,0.0,0.0,0.057368942,77017.0,6.0,0.5362,0.1477,0.8796,0.455,0.5119
48201321800,2016.0,4171.0,17.17,32202.0,79100.0,3.0,0.92,1.0,1.0,0.0,0.0,0.0,0.009515571,,,0.8909999999999999,0.5392,0.9097,0.4976,0.7862
48201321900,2016.0,6100.0,16.5,48354.0,74800.0,18.0,3.4,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8958,0.5825,0.9062,0.7703,0.8693
48201322000,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.041598249,,,0.9505,0.6285,0.9418,0.8804,0.939
48201322100,2016.0,4226.0,27.96,31976.0,70300.0,54.0,8.19,1.0,1.0,0.0,0.0,0.0,0.0,,,0.958,0.7070000000000001,0.8421,0.9858,0.9768
48201322200,2016.0,1459.0,16.09,30588.0,77000.0,20.0,7.33,1.0,0.0,0.0,0.0,0.0,0.200704225,,,0.9528,0.7551,0.8511,0.9488,0.9635
48201322600,2016.0,5784.0,11.91,47872.0,90900.0,3.0,0.54,1.0,1.0,1.0,0.0,0.0,0.0,,,0.7616,0.7158,0.6378,0.5882,0.7203
48201322700,2016.0,7322.0,18.98,47443.0,90000.0,15.0,1.86,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8172,0.8893,0.8123,0.508,0.8142
48201322800,2016.0,6104.0,15.34,44002.0,66300.0,22.0,3.99,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8759,0.2966,0.8377,0.3867,0.6774
48201322900,2016.0,4125.0,24.77,36650.0,71300.0,23.0,4.26,1.0,1.0,0.0,0.0,0.0,0.0015673979999999998,,,0.897,0.7356,0.8984,0.631,0.8597
48201323000,2016.0,6898.0,31.52,26458.0,75700.0,40.0,2.29,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9605,0.8277,0.9108,0.9929,0.9935
48201323100,2016.0,3737.0,38.92,24842.0,74300.0,57.0,7.22,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9511,0.8747,0.8442,0.9841,0.9877
48201323200,2016.0,5129.0,9.7,51250.0,94000.0,10.0,1.82,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7174,0.3853,0.7803,0.4807,0.6417
48201323300,2016.0,3973.0,26.0,28229.0,77500.0,12.0,1.62,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8427,0.7731,0.8737,0.9459,0.9386
48201323400,2016.0,7732.0,31.86,39896.0,79700.0,13.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9244,0.7691,0.8192,0.9025,0.9384
48201323500,2016.0,5400.0,28.48,29392.0,92200.0,23.0,1.53,1.0,0.0,0.0,0.0,0.0,0.267341041,,,0.9653,0.5511,0.8578,0.923,0.9357
48201323600,2016.0,8070.0,10.71,49627.0,120400.0,11.0,0.73,1.0,1.0,1.0,0.0,0.0,0.002618563,,,0.4239,0.5365,0.6202,0.5057,0.5134
48201323701,2016.0,4158.0,6.48,51140.0,194100.0,14.0,0.94,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4036,0.5583,0.5243,0.6829999999999999,0.5393
48201323702,2016.0,3022.0,14.69,40797.0,128800.0,1.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7422,0.8797,0.6343,0.5195,0.7357
48201323801,2016.0,3483.0,5.14,62779.0,97700.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5275,0.7170000000000001,0.722,0.1495,0.4894
48201323802,2016.0,4986.0,16.64,47201.0,102800.0,19.0,2.85,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7811,0.721,0.7876,0.9806,0.92
48201323900,2016.0,3884.0,23.68,27525.0,89200.0,4.0,0.31,1.0,1.0,1.0,0.0,0.0,0.0,,,0.8509,0.6975,0.7021,0.9942,0.9443
48201324000,2016.0,5504.0,0.65,64678.0,126700.0,5.0,1.03,1.0,1.0,1.0,0.0,0.0,0.247656635,,,0.4686,0.412,0.5534,0.2685,0.4107
48201324100,2016.0,4969.0,34.0,28484.0,64900.0,55.0,6.33,1.0,1.0,0.0,0.0,0.0,0.009803922,,,0.9589,0.7314,0.8701,0.7632,0.9146
48201324200,2016.0,1540.0,24.25,26950.0,64900.0,1.0,0.55,1.0,1.0,1.0,0.0,0.0,0.0,,,0.7815,0.7229,0.979,0.1741,0.6833
48201330100,2016.0,9407.0,17.91,51595.0,83800.0,13.0,2.17,1.0,1.0,1.0,0.0,0.0,0.348198971,,,0.7784,0.6796,0.8871,0.4506,0.7415
48201330200,2016.0,4386.0,31.6,37733.0,93500.0,17.0,3.23,1.0,1.0,1.0,0.0,0.0,0.0,,,0.8592,0.8722,0.8111,0.953,0.9524
48201330301,2016.0,8222.0,11.95,63179.0,107500.0,17.0,8.5,1.0,1.0,1.0,0.0,0.0,0.0,,,0.6148,0.4001,0.9434,0.09,0.4756
48201330302,2016.0,6036.0,9.06,58780.0,93100.0,15.0,3.45,1.0,1.0,1.0,0.0,0.0,0.131652661,77085.0,7.0,0.6576,0.6419,0.8689,0.3489,0.6418
48201330303,2016.0,4203.0,8.07,49375.0,104700.0,14.0,1.52,1.0,1.0,1.0,0.0,0.0,0.000653168,77060.0,3.5,0.6921,0.2029,0.7838,0.6365,0.6288
48201330400,2016.0,5143.0,20.09,36393.0,75700.0,9.0,1.32,1.0,1.0,1.0,0.0,0.0,0.450732357,77049.0,3.0,0.7804,0.5645,0.8603,0.5179,0.7351
48201330500,2016.0,4537.0,19.17,41068.0,63700.0,6.0,1.37,1.0,1.0,1.0,0.0,0.0,0.427740864,77045.0,3.0,0.8682,0.6275,0.9135,0.3525,0.7466
48201330600,2016.0,6464.0,19.22,42728.0,80600.0,28.0,4.38,1.0,1.0,0.0,0.0,0.0,0.606779661,77045.0,3.0,0.8185,0.4143,0.8754,0.4168,0.6979
48201330700,2016.0,8483.0,21.86,41667.0,73900.0,26.0,2.95,1.0,1.0,0.0,0.0,0.0,0.002265519,,,0.9116,0.6312,0.9101,0.5287,0.8217
48201330800,2016.0,11288.0,11.83,63551.0,129800.0,17.0,1.92,1.0,1.0,1.0,0.0,0.0,0.462846348,77048.0,5.0,0.573,0.4269,0.7401,0.4924,0.5854
48201330900,2016.0,9234.0,21.97,46358.0,106900.0,53.0,3.66,1.0,1.0,1.0,0.0,0.0,0.117527862,77047.0,3.0,0.7405,0.5529999999999999,0.7947,0.503,0.6944
48201331100,2016.0,3308.0,25.1,24293.0,70300.0,24.0,2.62,1.0,1.0,1.0,0.0,0.0,0.0,77051.0,3.0,0.9141,0.8937,0.5775,0.6218,0.8321
48201331200,2016.0,2833.0,28.51,23530.0,71700.0,27.0,2.69,1.0,1.0,1.0,0.0,0.0,0.0,,,0.8452,0.9638,0.5564,0.753,0.8645
48201331300,2016.0,5571.0,26.53,31328.0,62000.0,28.0,4.3,1.0,1.0,1.0,0.0,0.0,0.34814427600000003,77051.0,3.0,0.813,0.6735,0.7612,0.6126,0.7747
48201331400,2016.0,2303.0,82.23,8843.0,89100.0,13.0,1.24,1.0,1.0,0.0,0.0,0.0,0.0,77051.0,1.0,0.9891,0.9996,0.5915,0.5726,0.9489
48201331500,2016.0,8301.0,12.8,50155.0,84800.0,46.0,7.06,1.0,1.0,1.0,0.0,0.0,0.036524823,77047.0,3.0,0.5853,0.4581,0.6096,0.436,0.5428
48201331601,2016.0,6707.0,19.97,36622.0,73300.0,34.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,77048.0,2.0,0.7341,0.7674,0.5834,0.3809,0.647
48201331602,2016.0,1933.0,32.76,28500.0,92900.0,27.0,4.12,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9413,0.7699,0.7486,0.9079,0.934
48201331700,2016.0,4038.0,24.72,37750.0,60600.0,14.0,2.34,1.0,1.0,0.0,0.0,0.0,0.223190349,,,0.8515,0.9989,0.7336,0.5592,0.9134
48201331800,2016.0,4377.0,22.28,25846.0,57100.0,49.0,7.39,1.0,1.0,0.0,0.0,0.0,0.374387684,,,0.9056,0.8852,0.7555,0.8279,0.9186
48201331900,2016.0,2738.0,13.36,29409.0,64700.0,28.0,6.21,1.0,1.0,0.0,0.0,0.0,0.039423806,77033.0,2.0,0.8053,0.9916,0.5006,0.3713,0.7537
48201332000,2016.0,5450.0,44.55,20735.0,62500.0,35.0,3.53,1.0,1.0,0.0,0.0,0.0,0.008746356,77033.0,4.0,0.9637,0.9967,0.7777,0.9252,0.9944
48201332100,2016.0,3017.0,28.25,33810.0,56900.0,13.0,4.08,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8755,0.968,0.9336,0.4064,0.8697
48201332200,2016.0,5008.0,35.03,30571.0,58500.0,21.0,4.17,1.0,1.0,0.0,0.0,0.0,0.0,77033.0,2.0,0.9545,0.78,0.9395,0.3105,0.8190000000000001
48201332300,2016.0,2958.0,21.83,33621.0,63400.0,10.0,3.13,1.0,1.0,1.0,0.0,0.0,0.93126177,,,0.8320000000000001,0.3872,0.8534,0.2804,0.6493
48201332400,2016.0,3896.0,24.37,31571.0,64900.0,26.0,6.9,1.0,1.0,1.0,0.0,0.0,0.151574803,77033.0,3.0,0.7857,0.5733,0.757,0.3395,0.6607
48201332500,2016.0,3126.0,21.0,36603.0,67500.0,17.0,7.73,1.0,1.0,1.0,0.0,0.0,0.0,,,0.6455,0.5842,0.8674,0.868,0.7914
48201332600,2016.0,7726.0,24.6,31909.0,84800.0,42.0,4.64,1.0,1.0,1.0,0.0,0.0,0.0,77087.0,5.333333333333333,0.8991,0.8553,0.9652,0.8839,0.9568
48201332700,2016.0,2634.0,40.53,29539.0,75100.0,1.0,0.31,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8665,0.8059,0.951,0.6575,0.8808
48201332800,2016.0,4766.0,32.21,26617.0,82600.0,37.0,4.14,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9645,0.7833,0.9522,0.9616,0.9831
48201332900,2016.0,4979.0,32.19,28915.0,77700.0,29.0,3.65,1.0,1.0,0.0,0.0,0.0,0.618508655,77087.0,7.666666666666667,0.8678,0.6833,0.9064,0.9165,0.9225
48201333000,2016.0,3305.0,16.87,52689.0,95000.0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,0.017873942,,,0.7608,0.5873,0.8988,0.1499,0.6106
48201333100,2016.0,3827.0,24.66,33369.0,88300.0,20.0,2.87,1.0,0.0,0.0,0.0,0.0,0.037302726,,,0.7132,0.3698,0.9558,0.8614,0.8012
48201333201,2016.0,5129.0,29.16,27031.0,99500.0,88.0,7.92,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8707,0.3307,0.9397,0.8697,0.858
48201333202,2016.0,6082.0,19.9,31734.0,110600.0,294.0,15.45,1.0,1.0,0.0,0.0,0.0,0.042511701,,,0.5722,0.2981,0.8867,0.6797,0.6395
48201333300,2016.0,10837.0,27.36,31924.0,105900.0,88.0,3.91,1.0,0.0,0.0,0.0,0.0,0.000597193,77075.0,4.333333333333333,0.7397,0.5296,0.9388,0.8743,0.8426
48201333500,2016.0,6028.0,28.17,33875.0,110700.0,103.0,6.72,1.0,1.0,0.0,0.0,0.0,0.0,77061.0,5.0,0.8521,0.3865,0.9824,0.7068,0.8207
48201333600,2016.0,3698.0,8.4,68158.0,119400.0,12.0,4.35,1.0,1.0,1.0,0.0,0.0,0.052188552,77061.0,5.0,0.4379,0.2638,0.7625,0.1869,0.3785
