,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate,food_desert,Pct_in_100yr,Zip,Rating,Socioeconomic,Housing - Disability,Minority Status - Language,Housing - Transportation,SVI INDEX,RRI,FIPS
0,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,1.7780580075662042,0.14501891551071877,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,3.1782125859333683,48157670101
1,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,1.7780580075662042,8.32282471626734,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,5.816214457145182,48157670200
2,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,1.7780580075662042,0.6494325346784363,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,3.3409266566326323,48157670700
3,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,9.237074401008826,8.32282471626734,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,5.816214457145182,48157672400
4,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,9.237074401008826,8.32282471626734,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,5.816214457145182,48157672601
5,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,9.237074401008826,1.3619167717528375,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,3.5707602814953425,48157672602
6,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,6.166456494325346,7.213114754098361,9.237074401008826,8.972257250945775,0.08827238335435057,5.397225725094578,4.388398486759143,0.07566204287515763,0.08827238335435057,6.025708823170484,48157672701
7,5.006305170239597,3.9407313997477935,0.8638083228247162,8.095838587641866,8.247162673392182,8.915510718789408,7.194199243379571,0.5611601513240858,7.213114754098361,10.0,0.9962168978562422,3.0138713745271124,0.6557377049180328,3.1399747793190413,8.877679697351828,3.858764186633039,6.410730992962617,48201100000
8,5.006305170239597,5.9773013871374525,5.6620428751576295,6.153846153846154,7.162673392181588,6.721311475409836,6.17906683480454,3.5561160151324085,2.068095838587642,4.955863808322825,4.854981084489281,3.9470365699873895,3.984867591424969,5.914249684741488,8.776796973518286,5.5107187894073135,5.364682910954724,48201210100
9,5.006305170239597,4.665825977301387,8.940731399747794,0.37831021437578816,4.552332912988651,8.7515762925599,8.284993694829762,3.5561160151324085,5.5107187894073135,4.955863808322825,4.854981084489281,9.26860025220681,9.861286254728878,8.827238335435057,9.19293820933165,9.886506935687263,3.924256600089492,48201210400
10,5.006305170239597,6.7591424968474145,8.58764186633039,1.450189155107188,4.148802017654477,5.10718789407314,4.079445145018916,3.5561160151324085,2.068095838587642,0.201765447667087,0.2837326607818411,9.848675914249686,9.029003783102144,8.511979823455233,9.230769230769232,9.773013871374527,2.636781515681568,48201210500
11,5.006305170239597,5.44766708701135,5.006305170239597,4.363177805800756,6.557377049180327,3.19672131147541,2.2635561160151325,3.5561160151324085,2.068095838587642,0.201765447667087,8.972257250945775,4.136191677175284,6.4438839848675915,5.561160151324086,2.9886506935687263,4.363177805800756,6.704633283163161,48201210600
12,5.006305170239597,0.46658259773013866,8.73266078184111,0.5296343001261035,2.408575031525851,4.117276166456494,7.030264817150062,0.5611601513240858,2.068095838587642,4.955863808322825,4.854981084489281,9.672131147540984,8.839848675914249,9.066834804539724,4.867591424968475,8.423707440100882,4.999186429646504,48201210700
13,5.006305170239597,0.9079445145018916,9.747793190416141,0.18915510718789408,0.22068095838587642,7.288776796973519,8.10844892812106,3.5561160151324085,5.573770491803279,0.9583858764186632,1.3619167717528375,9.205548549810844,8.335435056746531,7.881462799495587,7.742749054224464,8.865069356872636,2.6298661676768496,48201210800
14,5.006305170239597,0.1008827238335435,7.7805800756620425,1.008827238335435,0.4728877679697352,5.92686002522068,9.155107187894073,0.5611601513240858,9.936948297604037,4.955863808322825,4.854981084489281,8.385876418663305,9.419924337957125,6.3682219419924335,2.421185372005044,6.69609079445145,5.316275474921694,48201210900
15,5.006305170239597,0.3026481715006305,7.105926860025221,0.9079445145018916,0.8953341740226985,4.873896595208071,6.778058007566204,0.5611601513240858,9.760403530895335,4.955863808322825,4.854981084489281,9.079445145018916,7.490542244640606,8.890290037831022,5.863808322824716,8.032786885245901,5.415734450636619,48201211000
16,5.006305170239597,6.317780580075663,9.73518284993695,0.12610340479192939,0.22068095838587642,9.709962168978562,9.539722572509458,8.171500630517023,5.1197982345523325,0.9583858764186632,0.14501891551071877,9.886506935687263,9.798234552332913,7.919293820933166,4.4136191677175285,8.726355611601512,0.7497050807468575,48201211100
